t1,t2,d,k,approximation,fpt,approximation_time,fpt_time
"[19, 2, 11, 8, 1, 3, 0, 16, 14, 2, 9, None, 13, 3, 0, 7, 3, 18, 11, 9]","[8, 2, 11, 10, 1, 3, 0, 16, 17, 14, 14, None, 13, 3, 0, 7, 3, 18, 11, 9]",4,4,8,4,0.0003438729327172041,252.6850552179385
"[17, 0, 7, 17, 8, 19, 13, 12, 18, 5, 0, None, 6, 4, 1, 3, 6, 11, 0, 4]","[18, 5, 7, 17, 8, 17, 13, 12, 19, 0, 5, None, 6, 4, 1, 3, 8, 11, 4, 5]",4,4,11,3,0.0003268909640610218,1.0243877619504929
"[7, 8, 4, 7, 3, 0, None, 10, 3, 19, 9, 6, 8, 15, 3, 18, 11, 3, 16, 13]","[8, 7, 4, 9, 16, 1, None, 3, 16, 19, 11, 6, 8, 15, 16, 18, 7, 16, 10, 13]",4,4,14,3,0.000307686161249876,1.2846647130791098
"[6, 4, 11, 16, 18, 11, 3, 5, 2, None, 13, 9, 11, 3, 15, 8, 1, 2, 11, 8]","[6, 4, 11, 16, 18, 11, 3, 8, 2, None, 13, 9, 6, 3, 15, 8, 7, 18, 11, 5]",4,4,16,4,0.00033173011615872383,251.54249746678397
"[14, 11, 4, 15, 7, 15, 12, None, 13, 12, 1, 2, 1, 1, 18, 4, 9, 19, 12, 14]","[14, 11, 4, 8, 7, 8, 12, None, 11, 13, 1, 2, 8, 1, 18, 12, 15, 19, 12, 14]",4,4,11,4,0.00035297987051308155,252.10953123006038
"[8, 2, 14, 0, 12, 0, 1, 12, 9, 1, 11, 0, 10, 3, None, 14, 7, 1, 10, 1]","[8, 2, 14, 0, 16, 19, 1, 3, 9, 1, 11, 0, 13, 17, None, 14, 10, 1, 10, 1]",4,4,8,4,0.00032740202732384205,254.43802635394968
"[11, 4, 17, 0, 14, None, 9, 5, 2, 4, 5, 12, 2, 1, 0, 12, 4, 7, 9, 14]","[11, 0, 14, 4, 17, 9, 9, 18, 2, 4, 18, 12, 2, 6, 7, 12, 4, 0, None, 17]",4,4,11,4,0.000291645061224699,258.64366867300123
"[11, 3, 7, 2, 11, 13, 17, None, 2, 3, 0, 9, 16, 2, 5, 17, 10, 9, 3, 2]","[8, 3, 7, 2, 11, 13, 17, None, 11, 3, 8, 1, 16, 2, 5, 17, 10, 1, 3, 2]",4,4,10,3,0.00032483693212270737,0.9936217009089887
"[1, 16, 17, 4, 15, 6, 4, 11, None, 2, 7, 8, 5, 15, 12, 19, 14, 16, 15, 10]","[1, 14, 13, 4, 15, 7, 4, 11, None, 2, 7, 8, 5, 14, 16, 19, 12, 15, 4, 10]",4,4,15,4,0.0003354060463607311,251.9005468180403
"[1, 12, 13, 6, 8, 3, None, 2, 0, 12, 9, 17, 5, 8, 1, 14, 0, 1, 2, 12]","[1, 12, 13, 7, 8, 17, None, 2, 0, 12, 9, 17, 5, 8, 1, 14, 0, 6, 2, 15]",4,4,9,4,0.0003216308541595936,252.87994298292324
"[16, 18, 16, 11, 0, None, 7, 15, 12, 15, 13, 12, 0, 12, 4, 5, 1, 2, 6, 15]","[6, 7, 16, 11, 0, 13, 7, 15, 12, 15, None, 12, 0, 12, 4, 10, 1, 2, 6, 2]",4,4,13,4,0.00029736594296991825,252.36018975707702
"[8, 11, 16, 18, 11, 9, 8, 10, 19, 17, 8, 8, 4, None, 11, 10, 14, 11, 6, 13]","[4, 11, 11, 15, 11, 8, 8, 10, 19, 2, 8, 8, 4, None, 11, 6, 14, 16, 10, 13]",4,4,17,4,0.0002919859252870083,250.55230388999917
"[1, 9, 19, 0, 5, 0, None, 14, 0, 11, 4, 16, 6, 14, 6, 18, 12, 8, 11, 7]","[3, 18, 19, 7, 5, 0, None, 12, 0, 14, 4, 6, 16, 14, 6, 18, 11, 8, 12, 9]",4,4,12,4,0.0003203290980309248,255.0070923641324
"[8, 18, 13, None, 3, 2, 13, 15, 3, 2, 12, 4, 3, 14, 8, 12, 10, 7, 10, 1]","[5, 5, 19, 15, 7, 7, 19, None, 2, 2, 12, 4, 7, 1, 5, 12, 10, 3, 10, 14]",4,4,16,4,0.00029664509929716587,256.4156261968892
"[3, 9, 16, 10, 19, 4, 5, 8, 19, 17, 6, 15, 17, 3, 6, 2, 13, 4, 1, None]","[3, 3, 16, 8, 19, 4, 5, 8, 19, 17, 13, 15, 17, 9, 6, 2, 8, 4, 6, None]",4,4,14,4,0.0003298970405012369,251.15140891307965
"[10, 13, 3, 17, 3, 10, 3, 13, 12, 16, 3, 17, None, 11, 17, 9, 1, 8, 1, 8]","[6, 13, 18, 17, 3, 18, 3, 13, 12, 8, 1, 17, None, 11, 17, 19, 1, 8, 3, 16]",4,4,17,4,0.00031013996340334415,254.2402723429259
"[13, 0, 1, 2, 0, 3, 5, 9, 19, 14, 7, 10, 8, None, 8, 10, 0, 4, 6, 1]","[19, 9, 1, 2, 11, 3, 5, 0, 19, 13, 7, 10, 8, None, 8, 7, 9, 4, 6, 1]",4,4,10,4,0.00033820304088294506,252.4016894090455
"[13, 5, 19, 16, 11, 2, 13, 6, 1, 10, 0, 18, 11, None, 12, 16, 2, 1, 6, 14]","[13, 11, 19, 16, 1, 2, 13, 13, 18, 10, 0, 7, 1, None, 12, 16, 2, 18, 5, 14]",4,4,12,4,0.00031446805223822594,254.60206307517365
"[7, 17, 17, 8, 9, 17, 14, 18, 16, 2, 16, 16, 14, 8, 13, 5, 9, None, 1, 9]","[19, 15, 17, 19, 9, 17, 14, 9, 7, 2, 7, 7, 14, 8, 13, 5, 9, None, 1, 18]",4,4,13,4,0.00032179104164242744,249.70891227782704
"[9, 8, 4, 7, 1, 8, 7, None, 14, 2, 17, 6, 18, 11, 6, 2, 11, 9, 0, 14]","[8, 10, 4, None, 0, 8, 11, 3, 14, 17, 2, 3, 18, 6, 11, 2, 6, 10, 1, 14]",4,4,16,4,0.00030524004250764847,301.44868113286793
"[2, 12, 13, 16, 15, 13, 10, None, 10, 14, 0, 4, 16, 9, 16, 7, 11, 11, 5, 10]","[2, 12, 11, 7, 3, 13, 10, None, 10, 14, 0, 4, 16, 14, 16, 16, 11, 11, 5, 12]",4,4,15,4,0.0003272518515586853,249.81135302293114
"[14, 19, 0, 14, 18, 19, 1, 18, 6, 1, 8, 12, 9, 11, None, 9, 18, 7, 14, 3]","[14, 19, 14, 18, 18, 19, 1, 0, 2, 1, 3, 12, 9, 11, None, 9, 18, 8, 14, 2]",4,4,12,4,0.00030914810486137867,252.73102784296498
"[6, 15, None, 2, 8, 11, 17, 8, 1, 3, 8, 4, 15, 7, 10, 9, 0, 11, 17, 2]","[6, 18, None, 7, 8, 11, 17, 1, 1, 13, 8, 4, 18, 2, 10, 7, 0, 11, 9, 2]",4,4,10,4,0.00033461605198681355,255.26871384703554
"[11, None, 0, 17, 11, 19, 9, 19, 1, 10, 4, 5, 1, 12, 18, 13, 3, 0, 8, 14]","[11, None, 0, 13, 11, 18, 3, 19, 1, 17, 12, 5, 1, 4, 18, 10, 8, 0, 8, 14]",4,4,15,4,0.0003113020211458206,253.92050799517892
"[6, 7, 9, 12, 15, 4, 18, 16, 12, None, 19, 12, 1, 16, 11, 17, 9, 12, 11, 16]","[9, 7, 6, 12, 15, 4, None, 16, 12, 18, 19, 12, 1, 1, 11, 17, 6, 11, 11, 4]",4,4,14,4,0.00031099189072847366,250.7134368570987
"[4, 15, 8, 9, 17, 2, 3, 6, None, 0, 8, 1, 14, 5, 2, 19, 10, 5, 14, 14]","[None, 15, 14, 9, 17, 19, 12, 4, 4, 8, 0, 1, 14, 5, 19, 2, 10, 5, 14, 0]",4,4,15,4,0.0003141178749501705,255.9965572899673
"[19, 15, 14, 11, 14, 0, 14, 16, 0, 8, 2, 17, 19, 3, 8, 3, 6, None, 9, 15]","[19, 16, 14, 11, 14, 0, 14, 15, 0, 8, 2, 17, 19, 3, 8, 3, 17, None, 8, 15]",4,4,10,3,0.00030090194195508957,1.0027311369776726
"[2, 7, 14, 19, 12, 9, 4, 0, 14, 3, 17, 8, 14, 3, None, 19, 11, 18, 1, 17]","[14, 12, 0, 9, 12, 19, 4, 18, 14, 5, 7, 8, 14, 5, None, 19, 11, 2, 1, 7]",4,4,17,4,0.0003311391919851303,254.82038967707194
"[1, 15, 3, 0, 19, 10, 19, 3, 6, 19, 11, 4, 18, 6, None, 18, 0, 0, 14, 1]","[3, 15, 6, 1, 19, 10, 19, 4, 6, 19, 11, 4, 8, 0, None, 18, 3, 3, 14, 1]",4,4,14,4,0.00030131288804113865,253.91959208995104
"[7, 12, 4, 9, 10, 11, 7, 11, 11, None, 18, 3, 19, 8, 15, 11, 1, 1, 0, 15]","[7, 12, 0, 8, 10, 14, 7, 13, None, 14, 2, 15, 19, 9, 3, 14, 1, 1, 4, 15]",4,4,12,4,0.0003337541129440069,253.04494466399774
"[9, 8, 7, 2, 19, 13, 4, 0, 15, 4, 9, 15, 19, 6, 12, 19, 3, 1, 13, None]","[9, 8, 5, 2, 19, 0, 12, 14, 15, 4, 9, 15, 19, 14, 4, 19, 3, 1, 13, None]",4,4,11,3,0.00034370296634733677,1.0148786948993802
"[8, 11, 16, 18, 14, 0, 9, 4, 13, 10, 15, 16, 15, None, 3, 16, 4, 5, 17, 16]","[11, 0, 11, 18, 14, 16, 9, 5, 13, 10, 15, 18, 15, None, 3, 11, 8, 4, 7, 11]",4,4,13,4,0.0003204687964171171,252.98654053290375
"[12, 15, 13, 4, 8, 13, 10, None, 11, 16, 11, 0, 19, 10, 3, 11, 10, 13, 12, 7]","[12, 0, 19, 4, 8, 13, 15, None, 11, 16, 11, 0, 19, 15, 3, 11, 15, 12, 12, 7]",4,4,14,4,0.0003086070064455271,250.81651261192746
"[2, 6, 10, 13, 6, 3, 9, None, 12, 2, 19, 4, 9, 12, 2, 7, 8, 9, 4, 7]","[2, 6, 14, 13, 6, 3, 9, None, 13, 2, 2, 4, 9, 12, 19, 12, 15, 19, 4, 7]",4,4,15,4,0.00032071000896394253,250.82866202807054
"[None, 14, 6, 0, 3, 11, 16, 10, 6, 12, 0, 3, 11, 5, 17, 13, 15, 7, 7, 13]","[7, 12, 6, 19, 15, 11, 4, 10, 6, 12, 19, 3, 11, 5, 0, 13, 3, 13, 7, None]",4,4,15,4,0.0002944509033113718,251.81287004589103
"[4, 18, 0, 2, 19, None, 15, 19, 0, 10, 6, 14, 7, 14, 8, 4, 18, 1, 5, 1]","[4, 18, 0, 2, 19, 14, 15, 19, 0, 2, 3, None, 7, 14, 8, 4, 18, 14, 11, 1]",4,4,10,4,0.00032084016129374504,253.6264783681836
"[18, 13, 8, 5, 3, 13, 8, 12, 1, 8, 9, 14, 13, 14, None, 7, 14, 13, 15, 16]","[7, 13, 8, 5, 14, 13, 8, 18, 1, 8, 9, 16, 15, 14, None, 7, 14, 13, 13, 3]",4,4,12,4,0.00029366882517933846,250.98836552305147
"[1, None, 1, 7, 1, 19, 10, 15, 4, 5, 1, 10, 0, 1, 17, 19, 15, 11, 17, 17]","[1, None, 1, 7, 12, 19, 17, 15, 4, 5, 1, 10, 0, 1, 10, 19, 15, 11, 17, 17]",4,4,8,2,0.00030886800959706306,0.0018235400784760714
"[13, 6, None, 2, 12, 14, 0, 6, 5, 1, 3, 3, 8, 18, 0, 18, 12, 2, 17, 5]","[13, 6, None, 2, 12, 3, 0, 10, 10, 1, 1, 3, 8, 18, 0, 18, 12, 2, 17, 6]",4,4,10,3,0.00032024900428950787,1.0034796758554876
"[1, 18, 8, 17, 15, 11, 11, 13, 3, 14, 1, 12, 10, 11, 7, 7, 6, 7, None, 13]","[12, 18, 8, 17, 12, 4, 4, 18, 3, 14, 1, 15, 10, 19, 7, 7, 6, 7, None, 4]",4,4,13,4,0.00033991620875895023,248.9491604671348
"[17, 3, 9, 8, 11, 3, 17, 13, None, 18, 8, 12, 17, 17, 19, 4, 6, 10, 13, 6]","[17, 3, 9, 8, 11, 3, 17, 13, None, 16, 8, 9, 17, 17, 19, 4, 0, 10, 13, 0]",4,4,8,3,0.0003228739369660616,1.0064290368463844
"[1, 7, 0, 4, None, 15, 4, 19, 6, 13, 16, 7, 15, 5, 7, 4, 11, 5, 4, 13]","[1, 7, 0, 4, None, 15, 11, 19, 18, 5, 16, 7, 15, 5, 7, 4, 11, 2, 4, 13]",4,4,12,4,0.00031910696998238564,252.4149380340241
"[4, 0, 10, 14, 19, 7, 18, 3, 11, 3, None, 9, 7, 1, 0, 4, 3, 13, 19, 2]","[1, 19, 10, 14, 0, 7, 18, 3, 17, 3, None, 9, 7, 4, 0, 1, 3, 13, 19, 2]",4,4,8,2,0.00032349489629268646,0.001873362110927701
"[9, 4, 17, 12, 14, 2, 0, 6, 6, 15, 6, 9, 6, 9, 10, None, 9, 12, 12, 5]","[6, 4, 9, 0, 14, 9, 5, 8, 6, 15, 6, 9, 13, 17, 10, None, 9, 0, 0, 12]",4,4,16,4,0.0002967549953609705,254.33782830601558
"[13, 7, 13, 18, None, 1, 17, 2, 5, 15, 6, 15, 16, 3, 7, 4, 6, 11, 12, 0]","[18, 3, 18, 2, None, 1, 15, 13, 5, 17, 6, 17, 16, 12, 3, 11, 10, 4, 7, 0]",4,4,15,4,0.0003040088340640068,255.5158199639991
"[4, 13, 3, 14, 8, 8, 8, 4, None, 12, 15, 8, 4, 12, 11, 0, 7, 10, 7, 0]","[4, 13, 15, 14, 8, 8, 8, 3, None, 4, 4, 8, 4, 12, 11, 0, 10, 2, 10, 0]",4,4,14,3,0.0002893209457397461,1.010315451072529
"[18, 17, 7, 17, 15, 19, 14, 12, 3, 7, 12, 15, 8, 9, 12, 14, 15, 18, None, 11]","[18, 11, 7, 17, 15, 1, 14, 12, 3, 7, 12, 15, 8, 9, 12, 14, 15, 18, None, 9]",4,4,8,2,0.00032735196873545647,0.0018113069236278534
"[6, 6, 0, 0, 10, 7, 10, 3, 17, 10, None, 18, 5, 0, 11, 13, 13, 1, 9, 0]","[18, 10, 11, 11, 10, 14, 10, 3, 17, 6, None, 6, 5, 11, 0, 19, 19, 9, 1, 11]",4,4,14,4,0.00029353913851082325,263.10328788589686
"[5, 18, 16, 17, 16, 19, 2, 12, 13, 14, None, 3, 11, 10, 8, 14, 9, 8, 14, 3]","[5, 18, 16, None, 11, 19, 12, 5, 13, 14, 17, 10, 16, 3, 8, 14, 9, 8, 14, 10]",4,4,12,4,0.0003225419204682112,250.70168733387254
"[1, 9, 18, 8, 18, 4, 12, 9, 15, 14, 11, 15, 8, 6, 3, None, 2, 9, 10, 1]","[19, 9, 4, 8, 10, 1, 12, 9, 15, 14, 11, 15, 8, 1, 3, None, 2, 9, 1, 4]",4,4,13,4,0.00033674901351332664,250.6712489661295
"[2, 10, None, 7, 18, 6, 2, 13, 19, 17, 5, 18, 9, 8, 19, 12, 13, 5, 19, 10]","[2, 9, None, 7, 18, 14, 19, 13, 19, 17, 12, 18, 5, 8, 2, 1, 13, 4, 19, 12]",4,4,15,4,0.0003201181534677744,255.18274039705284
"[17, 9, 18, 9, 8, 17, 18, 13, 11, 0, 9, 3, 3, None, 5, 2, 7, 16, 7, 15]","[6, 8, 18, 14, 8, 6, 16, 17, 11, 0, 9, 3, 3, 18, 5, 2, 7, None, 7, 15]",4,4,11,4,0.000329325906932354,256.36549163097516
"[3, 18, None, 4, 16, 9, 4, 2, 3, 13, 15, 12, 13, 6, 2, 0, 1, 7, 7, 17]","[3, 18, None, 4, 16, 9, 4, 0, 15, 13, 7, 13, 13, 6, 2, 2, 1, 3, 15, 4]",4,4,15,4,0.00030966801568865776,253.09579133591615
"[19, 9, 15, 2, 5, 11, 5, 2, 17, 8, 9, 2, 9, 18, 16, None, 6, 0, 4, 7]","[19, 9, 15, 2, 2, 11, 5, 5, 4, 8, 9, 2, 9, 9, 16, None, 6, 0, 15, 4]",4,4,11,4,0.00030629290267825127,253.9337077459786
"[5, 16, 0, 11, 13, 6, 10, 12, 0, 12, 18, 14, 14, 11, None, 8, 12, 10, 7, 17]","[15, 16, 14, 11, 13, 13, 10, 12, 0, 4, 18, 14, 14, 11, None, 6, 12, 10, 7, 17]",4,4,8,4,0.00033135898411273956,250.87394379498437
"[18, 2, 8, 17, 5, 11, 19, None, 15, 6, 12, 16, 18, 12, 13, 14, 3, 6, 11, 7]","[18, 0, 19, 17, 13, 11, 8, None, 15, 2, 12, 16, 18, 12, 13, 14, 7, 2, 11, 7]",4,4,16,4,0.000333413016051054,250.95658871904016
"[11, 15, None, 17, 2, 4, 4, 6, 2, 4, 3, 15, 5, 12, 8, 5, 4, 6, 2, 14]","[11, 7, None, 17, 2, 4, 4, 13, 7, 8, 3, 7, 5, 12, 8, 6, 4, 6, 2, 14]",4,4,11,4,0.00034065707586705685,248.8336682000663
"[7, 18, 3, 7, 13, 7, 9, 10, 14, 0, 8, 10, 16, 7, 17, 19, 4, None, 2, 13]","[7, 18, 3, 7, 13, 7, 9, 10, 19, 0, 8, 10, 5, 10, 4, 16, 13, None, 2, 17]",4,4,14,4,0.0003273219335824251,251.70664114598185
"[16, 11, 11, 7, 18, 16, 15, 8, 9, 1, 0, 13, 8, None, 7, 10, 2, 18, 3, 14]","[16, 11, 11, 19, 8, 16, 15, 8, 9, 1, 0, 13, 3, None, 7, 10, 2, 12, 8, 14]",4,4,10,3,0.0003487418871372938,1.0195916399825364
"[10, 16, 17, 18, None, 9, 8, 1, 12, 12, 5, 3, 7, 5, 3, 1, 19, 9, 12, 4]","[10, 16, None, 18, 3, 9, 7, 1, 6, 6, 5, 17, 8, 5, 3, 2, 15, 9, 6, 1]",4,4,17,4,0.00031050993129611015,6196.110780566931
"[11, 19, 3, 8, 12, 11, 12, 19, 16, 3, None, 4, 14, 0, 10, 3, 14, 18, 2, 18]","[5, 19, 3, 8, 14, 16, 12, 9, 4, 19, None, 5, 14, 0, 10, 3, 12, 18, 2, 18]",4,4,15,4,0.00031736399978399277,254.33458798006177
"[10, 4, 5, 19, 17, 8, 19, 17, 4, 14, 12, 15, None, 8, 16, 14, 12, 14, 11, 0]","[10, 12, 5, 19, 17, 11, 19, 4, 4, 14, 12, 15, None, 8, 1, 14, 17, 14, 10, 0]",4,4,13,4,0.000294290017336607,250.45687749283388
"[15, 15, 13, 8, 19, None, 11, 5, 17, 13, 3, 2, 7, 10, 4, 7, 8, 0, 5, 0]","[17, 17, 15, 2, 3, None, 11, 5, 13, 13, 19, 3, 7, 4, 10, 0, 2, 7, 5, 0]",4,4,15,4,0.00029174494557082653,254.80649470095523
"[9, 0, 7, 11, None, 11, 8, 12, 1, 3, 18, 4, 14, 9, 1, 1, 17, 8, 0, 4]","[None, 4, 7, 11, 9, 11, 8, 12, 1, 3, 18, 0, 9, 17, 1, 6, 9, 8, 4, 0]",4,4,14,4,0.00029363902285695076,254.9501923529897
"[8, 5, 7, 12, 16, 2, 1, None, 18, 16, 8, 5, 10, 3, 7, 0, 13, 18, 14, 17]","[8, 5, 12, 7, 16, 3, 14, None, 19, 16, 8, 5, 10, 2, 7, 0, 13, 19, 17, 14]",4,4,14,3,0.00031197303906083107,1.0868363899644464
"[16, 14, 7, 11, 14, 15, 18, None, 10, 7, 7, 1, 13, 19, 2, 8, 1, 15, 1, 0]","[16, 14, 7, 11, 8, 14, 18, None, 10, 7, 7, 1, 15, 8, 2, 8, 1, 13, 1, 0]",4,4,9,4,0.00029372889548540115,250.1576549198944
"[2, 4, 13, 15, 19, 0, 4, 2, 14, 13, 13, 1, 2, None, 0, 5, 10, 1, 0, 12]","[12, 4, 13, 15, 0, 19, 4, 2, 3, 13, 13, 1, 2, None, 19, 5, 10, 1, 19, 2]",4,4,10,2,0.00030086212791502476,0.0018612288404256105
"[12, 2, 6, 13, 5, 19, 13, 11, 9, 1, 0, 9, None, 10, 5, 13, 15, 10, 1, 8]","[12, 2, 6, 10, 15, 19, 3, 17, 9, 1, 0, 10, None, 3, 1, 3, 15, 9, 1, 8]",4,4,15,4,0.00031948694959282875,254.63583393092267
"[6, 2, None, 15, 6, 2, 16, 0, 5, 13, 8, 5, 13, 3, 2, 1, 3, 1, 7, 0]","[2, 7, None, 15, 6, 2, 16, 6, 5, 13, 8, 5, 13, 3, 7, 1, 11, 1, 14, 7]",4,4,11,4,0.00036721606738865376,250.93070261296816
"[11, 16, 1, 5, 2, 16, 11, 16, 18, 12, 19, 19, None, 12, 1, 3, 9, 10, 9, 7]","[11, 17, 1, 5, 2, 19, 11, 16, 18, 12, 19, 19, None, 12, 1, 0, 9, 10, 9, 7]",4,4,7,3,0.00033793202601373196,1.0019033520948142
"[8, 0, 15, 14, None, 9, 3, 9, 4, 0, 4, 7, 9, 1, 11, 4, 9, 7, 19, 8]","[8, 0, 15, 6, None, 13, 18, 13, 4, 1, 4, 19, 13, 0, 3, 4, 13, 7, 19, 8]",4,4,13,4,0.00029486091807484627,253.81114130094647
"[8, 14, 16, 11, 18, 4, 7, 4, 5, 5, 4, 6, None, 17, 12, 14, 3, 19, 1, 8]","[7, 14, 16, 11, 18, 4, 7, 4, 5, 5, 4, 6, None, 17, 12, 14, 3, 1, 1, 8]",4,4,11,2,0.0003581799101084471,0.0019027460366487503
"[2, 15, 18, 2, 13, 8, 9, None, 2, 3, 12, 10, 17, 9, 18, 14, 19, 19, 12, 7]","[7, 19, None, 7, 13, 8, 9, 18, 15, 3, 12, 10, 17, 9, 18, 2, 15, 15, 12, 5]",4,4,10,4,0.00033205095678567886,253.13819070509635
