t1,t2,d,k,approximation,fpt,approximation_time,fpt_time
"[2, 2, 5, 8, 5, 9, None, 1, 9, 6]","[2, 2, 3, 7, 3, 1, None, 6, 7, 8]",3,3,10,3,0.00023769401013851166,0.6613039749208838
"[7, 0, 9, 0, 5, None, 9, 4, 0, 8]","[3, 6, 3, 8, 5, None, 7, 4, 6, 7]",3,3,7,3,0.00024110102094709873,0.03916144906543195
"[3, 7, 9, 1, 6, None, 3, 5, 4, 8]","[6, 7, 0, 1, 3, None, 3, 5, 6, 8]",3,3,6,3,0.00026535592041909695,0.038655102951452136
"[9, 7, None, 1, 1, 2, 7, 5, 5, 7]","[2, 2, 5, 4, 1, 7, 9, None, 5, 2]",3,3,9,3,0.00022666319273412228,0.03917585615999997
"[7, 0, 7, 4, 6, 8, 1, None, 1, 2]","[7, 0, 7, 6, 5, 1, 8, None, 1, 2]",3,3,5,2,0.00023881602101027966,0.0003225330729037523
"[2, 3, 9, None, 7, 2, 1, 1, 2, 7]","[2, 3, 9, None, 1, 1, 2, 1, 3, 7]",3,3,8,3,0.00022794585675001144,0.03894018498249352
"[5, 8, 4, 0, 1, 6, 9, 1, 3, None]","[1, 9, 4, 0, 6, 1, 8, 6, 3, None]",3,3,7,2,0.00023936713114380836,0.00048136990517377853
"[1, 7, 9, 7, 5, None, 2, 5, 9, 1]","[7, None, 9, 5, 1, 7, 8, 1, 9, 5]",3,3,9,3,0.00021983101032674313,0.03942846809513867
"[None, 0, 0, 2, 8, 4, 9, 0, 1, 3]","[3, 9, 9, 2, 8, 9, 0, 9, 1, None]",3,3,7,2,0.00022988999262452126,0.00032970705069601536
"[3, 0, 0, 9, None, 8, 0, 0, 1, 4]","[3, None, 0, 1, 0, 8, 3, 0, 4, 1]",3,3,5,3,0.00022363802418112755,0.039393552811816335
"[9, 4, 6, 0, 9, 4, 3, 0, 3, None]","[9, 2, 6, 0, 9, 4, 9, 0, 3, None]",3,3,6,2,0.00024178181774914265,0.00032829400151968
"[3, 6, 4, 6, None, 6, 9, 1, 9, 2]","[1, 6, 4, 6, None, 6, 8, 3, 2, 0]",3,3,9,3,0.00024064886383712292,0.03990416694432497
"[7, 4, 7, 5, None, 1, 1, 1, 1, 0]","[3, None, 7, 5, 1, 4, 0, 4, 4, 0]",3,3,7,3,0.00021801702678203583,0.039532462134957314
"[6, 2, 7, 4, 1, 7, 2, None, 0, 0]","[3, 2, 7, 2, 1, 0, 4, None, 0, 5]",3,3,5,3,0.00024237297475337982,0.038698584074154496
"[5, 8, 4, 2, None, 1, 3, 3, 6, 6]","[4, 8, 4, 2, None, 9, 3, 3, 6, 6]",3,3,3,2,0.0002701049670577049,0.00032235216349363327
"[4, 3, None, 6, 8, 2, 8, 9, 2, 8]","[9, 9, None, 4, 8, 2, 8, 0, 2, 6]",3,3,8,3,0.0002351899165660143,0.03885288187302649
"[8, 4, 4, 9, 3, 9, 0, 4, 3, None]","[4, 5, 5, 0, 6, 6, 9, 5, 9, None]",3,3,8,3,0.00021247705444693565,0.688129774061963
"[4, 3, None, 5, 2, 9, 7, 5, 5, 2]","[1, 2, None, 5, 2, 1, 4, 5, 5, 3]",3,3,9,3,0.00022992980666458607,0.03836800600402057
"[4, 0, 4, 5, None, 1, 5, 1, 3, 5]","[1, 4, 4, 9, None, 0, 5, 0, 6, 5]",3,3,8,3,0.0002244901843369007,0.03983734198845923
"[7, 8, 8, 6, 8, 4, 2, 3, None, 7]","[7, 8, 8, 1, 6, 7, 2, 4, None, 7]",3,3,8,3,0.0002401189412921667,0.0389639800414443
"[4, 7, 8, 5, 2, 1, 5, 4, None, 0]","[7, 6, 8, 5, 9, 0, 2, 6, None, 1]",3,3,6,3,0.00024385517463088036,0.03888971102423966
"[5, 9, 4, 6, 3, 3, 1, 2, 5, None]","[5, 4, 8, 6, None, 3, 1, 2, 3, 5]",3,3,6,2,0.00027061603032052517,0.014830874977633357
"[2, 5, 7, 2, 5, 9, 8, None, 2, 3]","[2, 5, 7, 2, 5, 9, 0, None, 3, 3]",3,3,5,2,0.00024357507936656475,0.0003194180317223072
"[8, 3, None, 0, 3, 9, 5, 2, 6, 7]","[2, 6, 6, 0, None, 9, 5, 4, 3, 7]",3,3,6,3,0.0002500680275261402,0.03966150293126702
"[9, 4, 5, 7, 3, 3, 3, None, 7, 1]","[9, 4, 0, 6, 3, 3, None, 3, 6, 1]",3,3,4,2,0.0002530429046601057,0.000350023852661252
"[3, 0, 9, 4, 2, None, 7, 5, 5, 5]","[3, 0, 4, 2, 9, None, 7, 5, 5, 5]",3,3,5,1,0.0002479739487171173,0.0001490588765591383
"[4, 9, 3, 5, 3, 8, 1, 4, None, 7]","[4, 9, 5, 1, 6, 8, 5, 0, None, 7]",3,3,7,3,0.0002604371402412653,0.038700596895068884
"[4, 9, 9, 1, 2, 6, 7, 1, 4, None]","[1, 2, None, 7, 9, 3, 1, 1, 4, 2]",3,3,8,3,0.00022804713808000088,0.039151829900220037
"[1, 4, None, 5, 2, 7, 7, 4, 1, 3]","[6, 5, None, 1, 7, 2, 7, 5, 1, 0]",3,3,8,3,0.00022429903037846088,0.03884284314699471
"[8, 2, 9, 9, 2, None, 8, 2, 2, 5]","[None, 7, 7, 9, 7, 8, 7, 9, 7, 0]",3,3,11,3,0.00028101587668061256,0.03960401611402631
"[5, 9, 8, 4, None, 3, 0, 8, 4, 6]","[None, 9, 8, 0, 5, 0, 0, 8, 0, 6]",3,3,3,3,0.0002306019887328148,0.03918594401329756
"[1, 3, 1, None, 5, 3, 7, 4, 7, 2]","[1, 3, 7, None, 1, 3, 5, 6, 7, 2]",3,3,8,3,0.0002409699372947216,0.03849099390208721
"[3, 3, 3, 9, 1, 1, 1, 8, 4, None]","[2, 0, 3, 9, 0, 3, 0, 8, 4, None]",3,3,7,3,0.00023733312264084816,0.03873286698944867
"[5, 7, 8, 5, 9, None, 2, 2, 3, 5]","[5, 7, 8, 5, 5, None, 9, 4, 3, 5]",3,3,7,3,0.0002552070654928684,0.03895715600810945
"[4, 8, None, 1, 6, 3, 3, 3, 9, 2]","[4, 3, 8, 9, 5, 8, 8, None, 1, 7]",3,3,8,3,0.00024138111621141434,0.03917846013791859
"[8, 6, 7, 8, 1, None, 0, 9, 5, 0]","[8, 5, 4, 8, 9, 0, None, 2, 6, 0]",3,3,5,3,0.00023811496794223785,0.04127207398414612
"[6, 2, 6, 9, 1, 0, 9, 1, 4, None]","[6, 2, 6, 4, 1, 0, 9, 1, 7, None]",3,3,4,2,0.00024612993001937866,0.00032127113081514835
"[7, 9, 0, 7, 5, None, 3, 4, 4, 6]","[7, 0, 3, 7, 5, None, 2, 4, 4, 6]",3,3,3,3,0.0002527718897908926,0.03998753195628524
"[8, 9, 6, 7, 0, 9, 9, 2, 5, None]","[9, 9, 0, 9, 6, 7, 8, 2, 3, None]",3,3,9,2,0.00022643385455012321,0.0028833600226789713
"[8, 9, None, 8, 7, 2, 7, 5, 9, 6]","[2, 0, 5, 8, 7, None, 7, 2, 9, 6]",3,3,5,3,0.00024139112792909145,0.040518264984712005
"[8, 3, 3, 7, 1, None, 2, 8, 5, 2]","[9, 3, 3, 7, 1, 8, 2, 5, None, 2]",3,3,5,2,0.0002555081155151129,0.0003258900251239538
"[4, 5, 4, 6, 7, 2, None, 3, 9, 7]","[4, 5, 4, 9, 7, 2, 8, 6, None, 8]",3,3,4,3,0.0002596150152385235,0.039047186030074954
"[2, 2, 9, 9, 1, None, 4, 4, 1, 5]","[6, 6, 1, 9, 8, None, 9, 8, 1, 5]",3,3,10,3,0.00023743300698697567,0.48342657880857587
"[3, None, 5, 9, 7, 8, 1, 2, 6, 4]","[3, 5, 6, 9, 7, 2, 8, 5, None, 4]",3,3,5,3,0.00025397492572665215,0.039077612105757
"[4, 5, 5, 6, 1, 8, 1, None, 7, 7]","[4, 7, 5, 6, 1, 8, 0, None, 9, 7]",3,3,5,3,0.0002559381537139416,0.03982187295332551
"[4, 7, 9, None, 3, 1, 7, 8, 9, 0]","[5, 8, 9, None, 3, 9, 0, 4, 0, 7]",3,3,8,3,0.00022786599583923817,0.19211783609353006
"[7, 9, 4, 5, 9, 6, 1, 5, 0, None]","[9, 8, 7, 5, 1, 6, 0, 9, 5, None]",3,3,7,3,0.00024219206534326077,0.057986689964309335
"[6, 7, 0, None, 3, 8, 9, 4, 4, 1]","[6, None, 6, 7, 1, 4, 9, 4, 5, 3]",3,3,7,3,0.00025756098330020905,0.03894557501189411
"[None, 8, 3, 5, 0, 1, 0, 4, 7, 5]","[5, 5, 4, None, 3, 9, 3, 0, 2, 8]",3,3,7,3,0.00022456003352999687,0.09739363892003894
"[4, 4, 1, 0, None, 6, 4, 6, 3, 6]","[None, 0, 1, 4, 0, 6, 0, 6, 9, 4]",3,3,5,3,0.0002281561028212309,0.03970139706507325
"[2, 3, 3, 6, 5, None, 8, 9, 5, 4]","[8, 8, 0, 5, 5, None, 3, 9, 6, 4]",3,3,8,2,0.0002468419261276722,0.0010298448614776134
"[5, 8, 3, 7, 5, 8, 3, 0, None, 1]","[8, 8, 3, 7, 5, 7, 1, 0, None, 3]",3,3,7,3,0.00022922782227396965,0.03943511098623276
"[5, 7, 3, 9, 3, 8, 4, 8, 9, None]","[5, 8, 7, 9, 3, 7, 0, 9, 7, None]",3,3,6,3,0.0003247770946472883,0.041315075010061264
"[3, 0, 7, 4, 2, 3, None, 6, 1, 2]","[3, 0, 1, 4, 8, 9, 8, 3, 5, None]",3,3,9,3,0.00023528002202510834,0.6135983429849148
"[7, 8, 4, 5, 0, 7, 9, 1, None, 0]","[7, 8, 4, 9, 0, 1, 7, 1, None, 0]",3,3,5,3,0.0002404400147497654,0.038975179893895984
"[1, None, 5, 4, 8, 1, 4, 9, 1, 6]","[7, None, 8, 2, 5, 6, 2, 9, 1, 6]",3,3,9,3,0.00023719388991594315,0.0395627289544791
"[4, 3, 9, None, 1, 9, 2, 0, 6, 1]","[4, 0, 3, None, 2, 9, 1, 0, 3, 2]",3,3,7,3,0.00024405587464571,0.03957078303210437
"[4, None, 3, 8, 5, 6, 1, 9, 0, 2]","[4, None, 1, 2, 3, 8, 9, 5, 0, 7]",3,3,7,3,0.00023955805227160454,0.5422473999205977
"[9, 0, 4, 5, 9, 4, 3, 8, 0, None]","[9, 0, 6, 1, 9, 0, 3, 5, 4, None]",3,3,7,3,0.00022993003949522972,0.039001649944111705
"[None, 0, 8, 8, 8, 6, 1, 4, 5, 8]","[None, 0, 8, 9, 8, 6, 1, 4, 1, 8]",3,3,5,2,0.00024242280051112175,0.0003491130191832781
"[7, 4, 4, 6, None, 4, 7, 8, 1, 0]","[7, 5, 5, 4, 7, None, 5, 8, 6, 0]",3,3,7,3,0.00023270491510629654,0.03891526791267097
"[4, 8, None, 6, 9, 0, 5, 3, 6, 2]","[3, 8, 7, 6, 9, None, 2, 4, 6, 5]",3,3,7,2,0.00024827406741678715,0.0032822960056364536
"[3, 9, 5, None, 1, 9, 9, 6, 2, 0]","[3, 4, 5, None, 0, 4, 4, 2, 3, 1]",3,3,9,3,0.00023944792337715626,0.04097874485887587
"[7, 7, None, 0, 6, 7, 2, 4, 9, 2]","[8, 7, None, 0, 6, 9, 2, 4, 9, 2]",3,3,6,2,0.00023876596242189407,0.00031744292937219143
"[2, None, 1, 5, 9, 0, 5, 1, 9, 1]","[4, 5, 9, 7, 6, 0, None, 6, 9, 6]",3,3,10,3,0.00024782284162938595,0.03880948084406555
"[8, 7, 3, 0, 6, 7, 1, 0, None, 5]","[8, 3, 6, 0, 6, 3, 1, 0, None, 5]",3,3,5,2,0.00023672310635447502,0.00032717082649469376
"[7, 6, 7, 6, 9, 7, 7, 9, 3, None]","[None, 6, 7, 6, 0, 3, 7, 0, 3, 0]",3,3,8,3,0.00022710394114255905,0.038359808968380094
