t1,t2,d,k,approximation,fpt,approximation_time,fpt_time
"[20, 31, 4, 38, 5, 8, 15, None, 3, 22, 36, 30, 34, 25, 13, 28, 36, 10, 25, 7, 2, 24, 0, 3, 33, 33, 15, 2, 20, 27, 0, 36, 30, 3, 15, 7, 7, 36, 36, 29]","[20, 31, 4, 38, 15, 7, 10, None, 3, 22, 28, 30, 34, 25, 13, 8, 5, 21, 25, 7, 2, 5, 0, 3, 15, 33, 10, 2, 20, 27, 0, 5, 30, 3, 10, 7, 24, 5, 5, 29]",6,6,19,6,0.0008982890285551548,6737.4156917729415
"[15, 7, 5, 32, 1, 20, None, 6, 6, 8, 14, 8, 27, 35, 13, 34, 2, 10, 15, 5, 35, 20, 38, 9, 7, 19, 4, 15, 32, 19, 28, 6, 6, 28, 24, 37, 16, 6, 3, 17]","[15, 7, 28, 32, 1, 20, None, 6, 6, 8, 14, 8, 27, 35, 13, 34, 33, 10, 15, 5, 35, 0, 38, 9, 1, 19, 4, 15, 32, 19, 13, 27, 6, 5, 24, 37, 16, 6, 3, 17]",6,6,21,6,0.000837655970826745,6393.156026473967
"[6, 18, 15, 18, 1, 28, None, 32, 11, 38, 18, 36, 2, 3, 26, 13, 26, 27, 6, 38, 14, 22, 11, 34, 32, 24, 33, 33, 15, 33, 38, 30, 30, 18, 26, 36, 14, 31, 1, 15]","[6, 23, 15, 18, 1, 28, None, 32, 25, 38, 18, 36, 2, 3, 22, 13, 22, 27, 6, 38, 14, 26, 33, 34, 32, 24, 11, 33, 15, 33, 38, 30, 30, 18, 22, 36, 4, 31, 1, 35]",6,6,20,6,0.0008114271331578493,6482.641844950849
"[4, 23, 18, 12, None, 1, 26, 21, 9, 6, 38, 22, 37, 37, 10, 2, 11, 24, 9, 11, 35, 22, 2, 29, 27, 37, 10, 5, 29, 4, 34, 37, 10, 24, 38, 36, 0, 21, 24, 32]","[4, 23, 18, 12, None, 1, 26, 21, 10, 6, 38, 22, 37, 37, 10, 2, 11, 4, 9, 11, 0, 5, 2, 29, 27, 37, 10, 5, 29, 4, 34, 37, 10, 24, 38, 36, 0, 21, 24, 32]",6,6,14,4,0.0007716920226812363,2.76575607387349
"[21, 29, 27, 18, 6, 27, 21, 31, 3, 28, 15, 8, 0, 27, 19, 6, 15, 1, 35, 26, 2, 19, 28, 5, 26, 6, None, 39, 35, 5, 22, 4, 34, 5, 35, 5, 4, 15, 20, 4]","[None, 29, 27, 18, 6, 27, 21, 31, 3, 28, 15, 8, 26, 27, 19, 6, 15, 1, 39, 0, 2, 19, 28, 5, 0, 7, 21, 39, 35, 5, 22, 4, 34, 5, 35, 39, 34, 15, 20, 4]",6,6,18,6,0.000811506062746048,6440.697739002993
"[22, 14, 21, 28, 26, 33, 31, 22, 31, 34, 11, 37, 0, 1, 9, 3, None, 10, 0, 2, 26, 37, 16, 22, 31, 2, 30, 3, 21, 13, 18, 28, 29, 25, 35, 37, 8, 16, 24, 37]","[10, 11, 21, 28, 26, 33, 31, 10, 31, 34, 16, 37, 0, 22, 9, 2, None, 19, 0, 2, 26, 37, 14, 10, 31, 2, 30, 3, 21, 13, 18, 28, 29, 25, 35, 37, 8, 16, 24, 37]",6,6,20,5,0.000857955077663064,144.42070525093004
"[6, 2, 24, 18, 24, 24, 21, 37, 4, 32, 16, 4, 27, 31, 23, 13, 24, 20, 38, 13, 15, None, 1, 28, 31, 14, 19, 1, 17, 21, 7, 21, 18, 29, 20, 2, 21, 27, 6, 29]","[6, 2, 24, 16, 24, 24, 21, 37, 4, 32, 24, 4, 27, 4, 23, 13, 13, 20, 38, 10, 15, None, 1, 28, 31, 14, 16, 1, 17, 21, 20, 21, 18, 29, 20, 2, 21, 27, 6, 29]",6,6,19,6,0.0007771230302751064,6339.578324361937
"[26, 6, 5, 27, 18, 24, None, 32, 35, 1, 28, 36, 32, 32, 21, 39, 19, 9, 9, 35, 2, 13, 12, 20, 4, 7, 7, 14, 31, 23, 2, 5, 11, 37, 32, 36, 20, 35, 31, 8]","[26, 6, 32, 27, 18, 24, None, 32, 35, 1, 28, 12, 20, 32, 21, 39, 19, 9, 9, 35, 36, 13, 35, 20, 4, 7, 2, 14, 31, 23, 36, 5, 11, 37, 32, 12, 5, 10, 31, 8]",6,6,19,6,0.0009297388605773449,6517.825204686029
"[27, 39, 16, 26, 39, 27, 3, 19, 37, 26, 33, 31, 5, 36, 2, 6, 30, 30, 0, 27, 35, 27, 8, 16, 32, 36, 20, 6, 24, 1, 6, 25, 25, 14, 7, 36, None, 20, 37, 38]","[27, 39, 16, 26, 39, 27, 3, 19, 37, 26, 33, 38, 5, 36, 2, 24, 30, 30, 0, 27, 35, 4, 8, 16, 32, 36, 20, 6, 37, 1, 6, 6, 25, 14, 7, 36, None, 20, 25, 28]",6,6,18,5,0.0008333481382578611,141.0709048358258
"[30, 7, 3, 18, 2, 35, 25, 18, 13, 34, 0, 32, 9, None, 33, 7, 30, 26, 23, 3, 36, 32, 34, 13, 22, 0, 9, 9, 36, 16, 33, 30, 14, 1, 20, 33, 14, 25, 27, 19]","[30, 7, 3, 32, 2, 1, 25, 18, 13, 34, 0, 32, 9, None, 5, 7, 30, 26, 23, 3, 36, 32, 34, 13, 22, 0, 33, 23, 36, 31, 5, 30, 14, 35, 20, 5, 14, 25, 27, 19]",6,6,23,6,0.0008385768160223961,6472.407426015008
"[23, 26, None, 32, 21, 25, 24, 9, 12, 21, 25, 4, 34, 9, 1, 25, 35, 36, 15, 22, 35, 20, 10, 14, 17, 2, 39, 12, 16, 25, 23, 29, 23, 6, 38, 18, 13, 21, 29, 29]","[23, 26, None, 32, 21, 25, 24, 10, 12, 21, 12, 4, 34, 9, 1, 25, 35, 36, 15, 22, 10, 20, 27, 14, 3, 2, 39, 25, 10, 25, 23, 29, 23, 6, 38, 18, 13, 21, 29, 29]",6,6,17,6,0.0008555990643799305,6342.419818233
"[4, 34, 26, 9, 27, 7, 26, 16, 33, 7, 24, 12, 38, 32, 9, 4, 35, 20, 37, 20, 23, 37, 14, 38, 11, 13, 7, 20, 12, 28, 26, 0, 33, 14, 30, 23, 28, 26, None, 19]","[4, 34, 26, 9, 27, 7, 26, 16, 38, 7, 24, 12, 14, 32, None, 4, 35, 20, 37, 20, 23, 38, 3, 14, 11, 13, 7, 20, 12, 28, 26, 0, 38, 9, 30, 23, 28, 26, 3, 10]",6,6,16,6,0.0008675809949636459,6518.378818363883
"[27, 0, 30, 16, 11, 2, 30, 15, 28, 2, 13, 15, 35, 38, 26, 5, None, 39, 35, 33, 15, 13, 37, 31, 34, 10, 16, 2, 14, 37, 19, 10, 17, 37, 33, 17, 35, 32, 11, 14]","[27, 0, 10, 16, 11, 16, 30, 15, 28, 25, 13, 15, 35, 3, 26, 5, None, 39, 35, 33, 15, 13, 37, 31, 34, 30, 16, 25, 14, 37, 21, 10, 17, 37, 33, 17, 9, 32, 11, 14]",6,6,20,6,0.0008253320120275021,6444.893530973
"[15, 20, 31, 21, 9, 28, 33, 38, 28, 8, 26, 16, 33, 15, 4, 10, 37, 22, 22, 29, 36, 28, 36, 17, 8, 16, 2, 8, 16, 12, 17, 1, 2, 23, 37, 3, 39, 33, 28, None]","[15, 20, 31, 21, 9, 28, 33, 38, 28, 8, 26, 16, 33, 15, 21, 24, 39, 22, 10, 21, 36, 28, 36, 17, 8, 16, 2, 8, 16, 12, 17, 1, 2, 23, 39, 3, 37, None, 28, 33]",6,6,18,6,0.0008235899731516838,6455.45894395397
"[35, 27, 12, 35, 18, None, 3, 22, 10, 28, 13, 27, 22, 5, 18, 19, 26, 5, 5, 14, 33, 38, 32, 26, 15, 31, 27, 20, 37, 11, 4, 3, 17, 37, 22, 30, 33, 8, 34, 37]","[4, 27, 17, 35, 18, None, 3, 22, 10, 28, 13, 27, 32, 5, 18, 19, 26, 5, 5, 14, 33, 38, 2, 26, 15, 2, 27, 28, 37, 11, 4, 3, 22, 37, 22, 30, 33, 8, 34, 37]",6,6,21,6,0.0008540970738977194,6401.527896238025
"[6, 33, 37, 8, 23, 12, 36, 10, 7, 4, 31, 30, 32, 26, 5, 28, 1, 21, 15, 39, 30, 30, 7, 10, 0, 12, 22, 11, 34, 37, 15, 17, 37, 13, 37, 25, 25, None, 29, 37]","[6, 37, 37, 8, 23, 12, 36, 10, 7, 33, 31, 30, 1, 26, 5, 28, 9, 21, 15, 39, 30, 30, 7, 10, 0, 15, 22, 11, 34, 4, 15, 17, 37, 13, 37, 26, 25, None, 32, 37]",6,6,17,6,0.0008645870257169008,6438.932892435929
"[18, 11, 12, 1, 20, 18, 4, 19, 39, 35, 22, 38, 32, 7, 22, 29, 21, 31, 31, 32, 22, 6, 32, 15, 34, None, 31, 14, 34, 0, 11, 10, 25, 26, 31, 33, 8, 10, 23, 25]","[18, 11, 12, 1, 20, 18, 4, 19, 16, 35, 22, 38, 32, 10, 22, 29, 10, 31, 31, 32, 22, 6, 32, 15, 34, None, 31, 14, 34, 0, 11, 10, 25, 26, 11, 33, 3, 7, 23, 25]",6,6,15,6,0.0007759400177747011,6341.292648456059
"[1, 37, 29, 33, 31, 21, 3, 13, 16, 24, 9, 31, 4, 15, 34, 28, 34, 23, 35, 31, 3, 33, 9, 20, 29, 8, 2, 13, 3, 15, 29, None, 1, 19, 5, 21, 35, 33, 16, 19]","[1, 37, 29, 17, 31, 21, 3, 13, 16, 33, 9, 31, 4, 15, 34, 28, 34, 19, 35, 31, 3, 17, 9, 20, 23, 33, 2, 20, 3, 15, 29, None, 1, 29, 5, 21, 35, 18, 16, 19]",6,6,20,6,0.0008294701110571623,6482.477056259057
