t1,t2,d,k,approximation,fpt,approximation_time,fpt_time
"[1, 9, 9, 0, 1, 14, 10, 2, 6, 12, 4, 14, 19, 18, None, 11, 4, 16, 2, 15]","[1, 9, 9, 0, 16, 14, 4, 2, 6, 12, 16, 14, 19, 18, None, 11, 1, 11, 5, 15]",5,5,12,5,0.00037168501876294613,5.16013784497045
"[3, 12, 10, 4, 2, 11, 0, None, 13, 5, 12, 4, 7, 15, 12, 11, 2, 15, 15, 4]","[3, 11, 10, 4, 2, 12, 0, None, 13, 1, 12, 4, 7, 15, 9, 12, 2, 15, 19, 4]",5,5,13,5,0.0003283440601080656,4.989983863895759
"[17, 17, 8, 18, 1, 3, 1, 17, 7, 5, 2, 14, 5, None, 4, 4, 18, 16, 13, 10]","[10, 17, 8, 18, 1, 3, 1, 15, 7, 5, 2, 9, 5, None, 4, 4, 17, 19, 13, 18]",5,5,14,5,0.0003554739523679018,5.134138704044744
"[12, 2, 10, 16, 19, 2, 14, 2, 10, 5, None, 3, 16, 8, 10, 19, 14, 13, 17, 8]","[12, 2, 10, 16, 8, 2, 14, 10, 7, 19, None, 3, 16, 7, 10, 8, 14, 16, 17, 2]",5,5,16,5,0.0003565959632396698,5.171689620940015
"[12, 8, 3, 16, 14, 11, 12, 0, 15, 7, 15, 17, None, 11, 16, 9, 18, 7, 17, 15]","[12, 8, 0, 19, 14, 11, 12, 0, 15, 7, 15, 17, None, 11, 19, 9, 15, 7, 4, 15]",5,5,11,5,0.0003450650256127119,5.028524670051411
"[19, None, 6, 14, 9, 1, 5, 9, 16, 3, 7, 3, 17, 10, 6, 16, 12, 3, 2, 8]","[19, None, 6, 14, 15, 1, 5, 15, 16, 3, 7, 3, 9, 10, 6, 16, 12, 16, 2, 8]",5,5,9,4,0.00040860380977392197,0.2243870918173343
"[3, 16, 15, 14, None, 7, 7, 8, 2, 5, 16, 16, 0, 4, 4, 0, 12, 1, 1, 16]","[3, 16, 15, 14, 0, 4, 7, 8, 2, 5, 12, 16, None, 4, 12, 0, 4, 1, 1, 16]",5,5,7,5,0.00036300811916589737,5.094253960996866
"[14, 18, 11, 12, 8, 1, 10, 15, 9, None, 0, 8, 17, 0, 17, 11, 11, 8, 7, 9]","[12, 5, 11, 12, 8, 18, 10, 15, 9, None, 0, 8, 17, 18, 17, 11, 11, 5, 7, 9]",5,5,10,5,0.00031051994301378727,4.958237722050399
"[2, 17, None, 5, 16, 13, 8, 8, 15, 12, 0, 5, 19, 15, 1, 2, 0, 16, 5, 13]","[2, 6, None, 7, 16, 13, 8, 8, 15, 12, 0, 5, 19, 15, 18, 2, 0, 16, 5, 13]",5,5,11,3,0.0003118629101663828,0.007551174843683839
"[8, 14, 17, 19, 1, None, 8, 3, 9, 1, 14, 17, 3, 10, 2, 11, 19, 18, 5, 11]","[8, 14, 17, 19, 10, None, 8, 3, 9, 1, 14, 2, 3, 10, 11, 2, 10, 18, 5, 2]",5,5,12,5,0.00034714885987341404,5.108130679000169
"[12, 3, 11, 19, None, 0, 8, 13, 13, 6, 17, 6, 4, 0, 0, 13, 12, 5, 9, 7]","[13, 6, 11, 19, None, 8, 0, 13, 12, 6, 17, 13, 4, 8, 8, 13, 0, 5, 9, 7]",5,5,11,5,0.0003495430573821068,5.188841312890872
"[4, 0, 5, 8, 3, None, 18, 15, 2, 17, 16, 6, 14, 4, 19, 0, 2, 10, 14, 17]","[4, 0, 14, 8, 3, None, 5, 15, 2, 17, 16, 18, 14, 7, 19, 0, 6, 10, 2, 17]",5,5,11,5,0.0003706428688019514,5.148684903047979
"[16, 18, 11, 7, 6, None, 17, 4, 3, 14, 2, 18, 7, 9, 17, 1, 7, 5, 4, 4]","[4, 18, 11, 7, 1, None, 16, 17, 3, 14, 2, 18, 7, 9, 16, 1, 5, 6, 8, 17]",5,5,11,5,0.000377406133338809,5.258078454993665
"[13, 4, 15, 2, 2, 8, 2, 9, 6, 4, 2, 13, 11, 18, 5, 18, 3, 5, None, 2]","[13, 4, 15, 2, 2, 8, 2, 9, 6, 4, 13, 3, 10, 14, 5, 18, 2, 5, None, 2]",5,5,10,4,0.00033921399153769016,0.21909243590198457
"[13, 12, None, 9, 5, 17, 8, 1, 1, 13, 11, 3, 14, 2, 2, 1, 11, 18, 11, 2]","[13, 12, None, 8, 2, 10, 8, 1, 1, 13, 11, 3, 14, 2, 2, 1, 11, 18, 12, 5]",5,5,14,5,0.0003096689470112324,4.964501098962501
"[14, 0, 11, 18, 3, 11, 8, 11, 10, 2, 17, 19, 6, 19, 5, 1, 10, 9, 16, None]","[14, 10, 11, 8, 3, 11, 1, 11, 16, 2, 17, 19, 6, 19, 5, 18, 10, 9, 7, None]",5,5,6,4,0.0004045360255986452,0.2303389401640743
"[15, 15, 15, 0, 5, 18, 12, 10, 1, 3, 0, 9, 3, 18, 16, None, 6, 11, 10, 13]","[12, 15, 15, 9, 5, 18, 17, 10, 1, 15, 9, 16, 3, 18, 6, None, 3, 11, 10, 13]",5,5,9,5,0.0003532799892127514,5.139184085186571
"[7, 10, 10, 2, 3, 7, 13, 19, 9, 1, 13, 17, 15, None, 8, 6, 7, 2, 8, 10]","[7, 14, 14, 2, 8, 7, 13, 19, 9, 1, 3, 0, 15, None, 13, 6, 7, 18, 8, 14]",5,5,12,5,0.0003542720805853605,5.207701558014378
"[11, 12, 19, 4, 9, 0, 8, 8, 9, 19, 13, 13, 5, 8, 8, 6, 12, 1, 11, None]","[11, 12, 13, 16, 9, 0, 8, 8, 9, 19, 14, 13, 5, 8, 8, 12, 6, 1, 11, None]",5,5,16,5,0.0003108710516244173,4.881687897024676
"[13, 7, 1, 13, None, 12, 1, 8, 0, 10, 14, 0, 4, 4, 3, 11, 14, 7, 1, 4]","[13, 7, 14, 13, None, 10, 1, 8, 0, 10, 11, 15, 4, 4, 3, 0, 14, 7, 1, 4]",5,5,11,5,0.000313436146825552,5.062037537107244
"[16, 19, 3, 14, 11, 12, 9, 4, 6, 7, 9, 2, 3, 4, None, 7, 13, 9, 13, 17]","[8, 16, 1, 13, 11, 12, 9, 4, 6, 7, 9, 2, 1, 4, 19, 7, None, 9, 13, 17]",5,5,9,5,0.0003595920279622078,5.064898949116468
"[8, 9, 19, 14, 5, 2, 5, 1, 10, 5, 7, 7, 1, 16, 5, 11, 0, 14, 9, None]","[8, 9, 19, 16, 5, 2, 5, 1, 10, 5, 7, 7, 1, 6, 9, 11, 5, 0, 9, None]",5,5,7,5,0.00035154703073203564,5.00612953491509
"[1, 6, 13, 4, 15, 14, None, 11, 19, 7, 18, 6, 7, 5, 12, 16, 1, 18, 11, 0]","[1, 6, 13, 8, 19, 14, None, 11, 15, 19, 18, 6, 7, 5, 12, 16, 14, 18, 11, 11]",5,5,12,5,0.0003553240094333887,5.003131143981591
"[18, 10, 14, 0, 15, 4, 16, 17, 1, 17, 13, 3, 11, 12, 6, 19, 13, 15, 5, None]","[17, 10, 14, 0, 17, 4, 16, 15, 1, 15, 13, 3, 11, 12, 6, 17, 13, 19, 15, None]",5,5,9,4,0.00039110099896788597,0.23239570506848395
"[5, 0, 4, 14, 15, 9, 10, 12, 11, 6, None, 9, 1, 18, 12, 5, 15, 13, 4, 5]","[15, 4, 13, 14, 15, 9, 10, 12, 11, 6, None, 9, 17, 18, 12, 5, 15, 0, 4, 16]",5,5,12,5,0.00035656685940921307,4.996725694043562
"[16, 6, 13, 19, 12, 18, 8, 19, 5, 14, 11, 15, None, 4, 2, 16, 14, 8, 7, 9]","[16, 6, 13, 19, 12, 11, 8, 19, 5, 14, 3, 7, None, 4, 2, 11, 14, 8, 15, 9]",5,5,10,4,0.00038618198595941067,0.21713597094640136
"[14, 19, 11, 12, 5, 19, 19, 12, 18, 13, 9, 13, 8, 3, 19, 19, 15, 1, 14, None]","[16, 19, 11, 12, 10, 19, 19, 12, 6, 13, 19, 13, 8, 3, 19, 9, 10, 1, 14, None]",5,5,17,5,0.0003530699759721756,4.958921630168334
"[15, 17, 11, 9, 10, 3, 1, 2, 17, 1, 11, 3, 14, 14, None, 10, 14, 13, 11, 6]","[15, 17, 11, 9, 10, 15, 17, 2, 1, 13, 11, 3, 14, 14, None, 10, 14, 13, 5, 8]",5,5,15,5,0.00032423599623143673,5.002465239958838
"[4, 15, 5, 19, 7, 7, 11, 1, 3, 5, 3, 8, 11, 2, 4, 17, 6, 6, 19, None]","[4, 5, 16, 19, 7, 11, 11, 1, 3, 16, 3, 8, 6, 2, 2, 17, 7, 6, 19, None]",5,5,13,5,0.0003364589065313339,4.990864706924185
"[18, 6, 19, 15, 10, 1, 9, 14, 1, 7, 1, 13, 10, 2, 13, 16, 2, 15, 9, None]","[18, 12, 10, 2, 10, 1, 14, 19, 1, 6, 1, 13, 9, 7, 13, 16, 7, 15, 9, None]",5,5,16,5,0.0003619859926402569,5.191802773158997
"[None, 5, 7, 19, 1, 7, 12, 0, 7, 11, 1, 0, 1, 12, 3, 12, 18, 3, 3, 5]","[None, 5, 7, 19, 1, 7, 8, 0, 1, 12, 1, 8, 0, 8, 3, 8, 18, 3, 3, 5]",5,5,7,4,0.000349653884768486,0.23226632387377322
"[8, 16, 6, 12, 11, 8, 9, 1, 11, 11, 12, None, 11, 8, 15, 4, 8, 13, 19, 9]","[3, 16, 6, 11, 11, 3, 7, 1, 12, 11, 12, None, 14, 3, 15, 4, 8, 13, 19, 9]",5,5,13,5,0.00037822709418833256,5.10405195504427
"[2, 3, 1, 8, 15, 13, 19, 17, None, 8, 9, 7, 3, 0, 6, 17, 5, 16, 2, 11]","[7, 3, 1, 8, 15, 13, 12, 17, None, 8, 9, 7, 3, 18, 6, 17, 12, 16, 2, 11]",5,5,11,4,0.0003575892187654972,0.21815276192501187
"[1, 17, 16, 9, 6, 17, 1, 15, 14, 13, 2, 6, 13, 8, 11, None, 12, 7, 5, 4]","[14, 17, 16, 9, 9, 17, 1, 15, 17, 13, 2, 6, 13, 0, 11, None, 14, 7, 5, 4]",5,5,14,5,0.00036401115357875824,4.980078035034239
"[7, 16, 10, 16, 15, 3, 9, 12, 7, 18, None, 14, 1, 18, 2, 8, 17, 13, 10, 10]","[7, 16, 10, 16, 6, 3, 9, 15, 10, 18, None, 14, 8, 9, 2, 1, 17, 13, 10, 10]",5,5,11,5,0.00035262899473309517,4.967197389807552
"[19, 12, 16, 8, 5, None, 5, 18, 10, 7, 1, 5, 4, 6, 4, 16, 14, 19, 11, 5]","[11, 15, 16, 8, 5, None, 5, 18, 10, 5, 1, 5, 4, 6, 4, 16, 14, 11, 9, 7]",5,5,14,4,0.0003810019697993994,0.2268914480227977
"[15, 15, 11, 4, 6, 9, 18, 9, 16, 14, 15, 0, 6, 16, 15, 4, 9, 12, None, 15]","[15, 15, 11, 15, 6, 18, 9, 18, 16, None, 15, 0, 6, 16, 10, 4, 18, 12, 14, 9]",5,5,14,5,0.0003250380977988243,5.174605771899223
"[7, 11, None, 2, 0, 7, 3, 3, 19, 10, 4, 2, 13, 11, 13, 1, 17, 12, 14, 17]","[13, 11, None, 2, 0, 18, 3, 11, 19, 10, 4, 2, 7, 3, 7, 1, 11, 12, 14, 17]",5,5,14,4,0.00036032404750585556,0.23214264400303364
"[9, 4, 18, 18, 3, 10, 1, 11, 14, None, 0, 17, 1, 18, 2, 7, 13, 3, 0, 18]","[9, 4, 18, 18, 3, 2, 18, 11, 14, None, 0, 3, 1, 1, 2, 7, 8, 3, 0, 18]",5,5,16,5,0.0003038579598069191,4.92259365785867
"[1, 15, 15, 6, 10, 19, 4, 8, 3, 0, 17, 7, 15, 19, 18, 4, 2, None, 17, 16]","[1, 15, 7, 6, 10, 19, 4, 8, 1, 0, 17, 15, 15, 12, 18, 4, 11, None, 1, 16]",5,5,14,5,0.00035907095298171043,5.023911013966426
"[19, 11, 10, 15, 10, 12, 3, 16, None, 1, 8, 4, 11, 11, 9, 8, 14, 8, 3, 15]","[19, 11, 9, 15, 9, 12, 3, 16, None, 8, 1, 4, 15, 11, 3, 8, 18, 8, 3, 15]",5,5,17,5,0.0003558448515832424,5.0438757869414985
"[8, 11, 10, 11, 13, None, 1, 0, 12, 17, 5, 14, 5, 17, 2, 10, 0, 1, 7, 6]","[8, 11, 10, 11, 13, 1, 1, 0, 12, 5, 17, 14, 17, 9, 2, 10, 0, None, 7, 6]",5,5,6,3,0.00037633301690220833,0.008293773978948593
"[2, 7, 12, None, 3, 6, 16, 8, 17, 19, 11, 0, 3, 4, 17, 4, 13, 10, 5, 18]","[2, 5, 12, None, 3, 6, 8, 16, 13, 19, 4, 0, 3, 4, 17, 4, 17, 10, 13, 18]",5,5,14,5,0.00036164605990052223,5.022121164016426
"[14, 8, 11, 18, 5, 15, 19, 19, 0, 13, 14, 4, 18, 11, 12, 1, 18, 1, None, 14]","[16, 0, 11, 18, 5, 8, 19, 19, 18, 13, 14, 4, 18, 11, 12, 16, 14, 1, None, 14]",5,5,8,5,0.0003514871932566166,5.120120987994596
"[4, 6, 12, 16, 18, 4, 15, 8, None, 14, 11, 14, 13, 14, 8, 10, 1, 16, 11, 6]","[4, 6, 18, 16, 7, 4, 15, 19, 13, 14, 11, 14, 6, 14, 19, 10, 1, 16, 11, None]",5,5,10,5,0.00036286795511841774,5.076876112958416
"[9, 19, 16, 14, 15, 6, 3, 13, 7, 1, 11, 17, 9, None, 7, 18, 10, 12, 17, 7]","[9, 19, 16, 14, 7, 15, 13, 18, 6, 2, 11, 17, 9, None, 6, 3, 10, 3, 17, 6]",5,5,16,5,0.0003686498384922743,5.231778264977038
"[14, 19, 11, None, 6, 10, 16, 11, 7, 4, 2, 18, 1, 1, 11, 9, 17, 3, 17, 5]","[None, 19, 11, 6, 14, 18, 16, 11, 7, 3, 2, 18, 1, 1, 11, 9, 7, 0, 17, 5]",5,5,15,5,0.00035352096892893314,5.0402635789942
"[13, 14, 17, 13, 16, 1, None, 13, 13, 5, 6, 9, 7, 9, 6, 4, 2, 0, 2, 9]","[13, 14, None, 13, 16, 1, 17, 13, 13, 5, 2, 9, 7, 5, 2, 4, 6, 0, 10, 7]",5,5,12,5,0.00034123798832297325,5.0611884070094675
"[None, 12, 12, 10, 3, 6, 1, 2, 14, 0, 0, 19, 10, 16, 2, 10, 18, 14, 15, 15]","[None, 12, 10, 16, 3, 6, 1, 2, 14, 16, 0, 19, 16, 15, 2, 18, 0, 14, 9, 9]",5,5,8,5,0.0003732170443981886,5.224066178081557
"[11, 11, 18, 15, 1, 1, 16, 0, 12, 8, 3, None, 11, 4, 18, 11, 1, 2, 9, 11]","[11, 11, 5, 15, 1, 1, 11, 0, 6, 8, 3, None, 16, 10, 18, 11, 1, 2, 9, 11]",5,5,11,4,0.0003460568841546774,0.218946065986529
"[19, 16, 18, 2, 12, None, 7, 0, 13, 10, 7, 13, 5, 19, 0, 12, 18, 1, 15, 17]","[19, 16, 18, 2, 12, 13, 7, 4, 6, 10, 7, None, 11, 19, 9, 12, 18, 1, 15, 17]",5,5,7,5,0.0003806611057370901,5.04009327897802
"[6, 13, 1, 11, 13, 12, 17, 17, 18, 1, 1, 9, 16, None, 11, 5, 4, 12, 1, 13]","[14, 13, 1, 14, 13, 12, 3, 15, 18, 1, 1, 6, 16, None, 9, 5, 4, 12, 1, 13]",5,5,10,5,0.00034609693102538586,5.086706827161834
"[10, 14, 1, 6, 14, 17, None, 11, 2, 2, 5, 0, 18, 4, 18, 12, 6, 19, 0, 3]","[10, 14, 1, 6, 11, 17, None, 4, 2, 6, 5, 0, 18, 2, 18, 12, 11, 19, 0, 3]",5,5,10,5,0.0003420999273657799,4.970627752831206
"[None, 2, 4, 15, 16, 15, 12, 17, 5, 2, 3, 13, 9, 10, 7, 18, 15, 0, 0, 17]","[None, 2, 4, 15, 16, 15, 12, 2, 5, 17, 16, 13, 5, 10, 9, 18, 15, 0, 0, 5]",5,5,13,5,0.0003426710609346628,4.969998518936336
"[5, 11, 6, 0, 0, None, 11, 0, 6, 7, 18, 9, 13, 1, 4, 17, 11, 16, 5, 11]","[5, 11, 6, 0, 0, None, 7, 0, 6, 7, 7, 9, 13, 1, 11, 17, 9, 14, 5, 11]",5,5,12,5,0.0003242860548198223,5.065847672987729
"[18, 11, 4, 11, 17, 19, 7, 5, 3, 17, 11, 9, 5, 12, 6, 10, 15, None, 9, 4]","[8, 11, 4, 11, 17, 19, 7, 5, 18, 3, 11, 18, 18, 12, 6, 10, 15, None, 17, 4]",5,5,12,4,0.0003834168892353773,0.22968449094332755
"[18, 17, 14, 0, 17, 7, 12, 19, 1, 12, 5, 2, None, 5, 6, 19, 12, 12, 14, 1]","[18, 5, 14, 0, 5, 12, 5, 19, 1, 12, 1, 2, None, 17, 6, 6, 12, 7, 14, 1]",5,5,13,5,0.0003325720317661762,5.1388249329756945
"[5, 8, 4, 0, 14, 6, 7, 2, 6, 11, 14, 16, 7, None, 11, 17, 13, 19, 16, 12]","[5, 8, 4, 16, 14, 6, 7, 2, 6, 3, 14, None, 3, 0, 3, 10, 11, 19, 16, 12]",5,5,11,5,0.00038084201514720917,5.101894570980221
"[1, 4, 6, 5, 6, 1, None, 11, 5, 13, 3, 0, 14, 16, 13, 9, 11, 7, 0, 6]","[1, 4, 6, 5, 6, 15, None, 11, 14, 13, 3, 0, 5, 16, 13, 9, 11, 7, 0, 15]",5,5,9,4,0.000318876001983881,0.21149423788301647
"[10, 15, 6, 17, 16, 13, 11, 11, 12, 16, 1, 10, 15, 9, 18, None, 10, 19, 3, 12]","[9, 15, 6, 17, 8, 13, 11, 14, 10, 8, 1, 10, 15, 9, 18, None, 19, 19, 3, 12]",5,5,12,5,0.0003792690113186836,4.997062761103734
"[11, 10, 9, 17, None, 12, 3, 17, 4, 6, 7, 17, 15, 1, 6, 8, 15, 18, 16, 10]","[13, 7, 9, 17, None, 12, 1, 17, 4, 16, 7, 15, 15, 17, 16, 8, 3, 18, 11, 10]",5,5,13,5,0.0004004780203104019,5.179713464109227
"[8, 19, 11, 7, 9, 19, 12, 2, 6, 8, 15, 18, 15, 9, None, 5, 0, 1, 13, 14]","[8, 8, 12, 7, 0, 19, 12, 2, 6, 19, 15, 18, 15, 0, None, 5, 1, 9, 13, 14]",5,5,14,4,0.0003925031051039696,0.23193659097887576
"[9, 18, 10, 15, 9, 17, 0, 1, 11, 14, 17, None, 3, 10, 1, 1, 2, 4, 8, 7]","[13, 18, 5, 15, 9, 17, 0, 1, 11, 14, 17, None, 3, 5, 7, 17, 2, 4, 8, 7]",5,5,13,5,0.0003567568492144346,4.994004177860916
"[16, 2, 18, 14, 15, 0, 12, None, 15, 17, 6, 10, 3, 14, 1, 18, 15, 6, 7, 16]","[14, 2, 18, 14, 15, 12, 12, None, 15, 10, 6, 2, 3, 16, 1, 18, 15, 6, 7, 16]",5,5,15,5,0.00032740202732384205,4.90982607495971
"[12, 8, 14, 0, 12, 11, 16, 16, 6, 6, 17, 10, 1, 12, 8, None, 11, 15, 16, 10]","[12, 3, 14, 6, 12, 11, 8, 8, 11, 4, 17, 10, 1, 12, 18, None, 0, 15, 8, 10]",5,5,13,5,0.0003703320398926735,5.18802200187929
"[6, 18, 3, 13, None, 1, 9, 16, 12, 17, 6, 13, 16, 16, 3, 13, 4, 8, 8, 8]","[17, 9, 3, 13, None, 1, 0, 16, 3, 8, 6, 7, 16, 16, 3, 13, 4, 8, 6, 8]",5,5,16,5,0.0003292658366262913,5.049481729976833
"[5, 0, 15, 7, 19, 2, 13, 14, 17, 16, 0, 2, 17, None, 0, 9, 13, 4, 17, 7]","[5, 0, 15, 7, 7, 2, 17, 14, 7, 16, 0, 2, None, 17, 0, 9, 12, 4, 17, 7]",5,5,12,5,0.00032639014534652233,5.07133678602986
"[11, 5, None, 2, 13, 4, 17, 9, 13, 14, 2, 17, 13, 3, 11, 13, 5, 3, 9, 18]","[11, 12, None, 2, 13, 13, 17, 12, 13, 4, 2, 17, 14, 3, 11, 13, 9, 3, 12, 15]",5,5,13,5,0.0003460270818322897,5.057370079914108
"[3, 17, 1, 16, 16, 16, 13, 4, 16, 13, 15, 12, 18, 15, 12, 19, None, 7, 13, 8]","[3, 7, 5, 16, 16, 6, 13, 17, 16, 13, 15, 12, 18, 15, 12, 19, None, 16, 13, 8]",5,5,6,5,0.0003640300128608942,4.96868530404754
"[4, 11, 11, 7, 6, 2, 18, 0, 15, 18, 0, 15, 11, 1, 2, None, 18, 14, 12, 4]","[9, 11, 11, 6, 18, 2, 18, 0, 0, 6, 0, 15, 11, 1, 2, None, 18, 14, 12, 13]",5,5,11,5,0.00034827087074518204,5.071207252098247
"[14, 3, 4, None, 19, 14, 9, 5, 1, 19, 3, 3, 16, 9, 4, 6, 5, 19, 11, 18]","[14, 12, 4, None, 9, 14, 9, 5, 1, 19, 3, 3, 16, 9, 4, 6, 5, 19, 10, 18]",5,5,10,3,0.00033725006505846977,0.007747783092781901
"[5, 14, 5, 7, 6, 4, 1, 1, 15, 3, 19, 6, 7, 10, 16, None, 10, 0, 14, 8]","[9, 14, 12, 7, 18, 3, 1, 1, 15, 6, 19, 6, 7, 10, 16, None, 10, 0, 14, 8]",5,5,12,5,0.0003684291150420904,5.05298194498755
"[15, 4, 16, 12, None, 1, 17, 6, 15, 2, 12, 15, 16, 6, 9, 4, 17, 18, 0, 0]","[15, 4, 16, 1, None, 1, 17, 6, 15, 2, 12, 9, 16, 15, 0, 4, 17, 14, 15, 0]",5,5,15,5,0.00032641994766891,4.995237184222788
"[7, 4, 15, 14, 18, 14, 11, 13, 17, 17, 13, 3, 2, 14, 18, None, 1, 2, 8, 10]","[14, 4, 15, 14, 18, 14, 11, 0, 2, 8, 0, 3, 2, 8, 18, None, 1, 7, 13, 10]",5,5,14,4,0.000385400140658021,0.30805137497372925
"[8, None, 7, 10, 10, 4, 4, 15, 12, 6, 1, 6, 19, 10, 15, 8, 19, 6, 16, 1]","[11, None, 7, 10, 10, 4, 5, 15, 6, 6, 1, 12, 19, 10, 15, 11, 6, 6, 16, 1]",5,5,13,4,0.000342339975759387,0.2229853100143373
"[None, 6, 16, 19, 5, 18, 12, 11, 0, 5, 8, 17, 3, 7, 7, 9, 14, 18, 0, 15]","[None, 0, 16, 19, 5, 1, 12, 8, 0, 6, 8, 17, 3, 7, 7, 18, 14, 15, 5, 15]",5,5,11,5,0.00036946102045476437,5.0391023240517825
"[5, 13, None, 8, 8, 1, 5, 13, 2, 2, 9, 16, 10, 3, 6, 1, 7, 3, 16, 14]","[5, 2, None, 14, 8, 19, 5, 17, 2, 8, 1, 16, 10, 9, 6, 19, 7, 9, 16, 13]",5,5,13,5,0.00035684695467352867,5.245235695037991
"[16, 5, 10, 12, 13, 7, 10, 6, 4, 7, None, 5, 18, 6, 9, 6, 15, 13, 13, 14]","[16, 11, 10, 16, 13, 12, 10, 18, 4, 12, None, 5, 6, 6, 9, 6, 15, 13, 13, 14]",5,5,15,4,0.0003517980221658945,0.2214313850272447
"[11, 13, 7, 8, 15, 19, 13, 13, 11, 5, 11, 13, 11, 18, 1, None, 3, 16, 4, 3]","[11, 13, 7, 5, 15, 11, 13, 10, 19, 8, 11, 13, 11, 18, 1, None, 12, 16, 4, 10]",5,5,14,5,0.0003649219870567322,5.050988948903978
"[5, 17, 1, 6, 5, 1, 13, 18, 14, 12, 14, None, 3, 8, 17, 1, 15, 11, 10, 6]","[5, 17, 1, None, 5, 1, 7, 15, 14, 12, 14, 18, 16, 8, 17, 1, 6, 3, 10, 6]",5,5,8,5,0.0003725769929587841,5.066603409126401
"[9, 10, 1, 9, 11, 10, 19, 6, 19, None, 9, 5, 16, 4, 17, 1, 18, 16, 4, 5]","[18, 10, 1, 18, 11, 10, 19, 6, 7, 4, 18, 5, 7, 4, 13, 1, 9, 16, None, 5]",5,5,13,5,0.00035244901664555073,5.289609361207113
"[None, 16, 1, 13, 2, 15, 8, 12, 7, 7, 3, 8, 18, 6, 10, 10, 0, 14, 1, 13]","[None, 16, 1, 13, 2, 18, 2, 6, 7, 7, 3, 8, 8, 12, 10, 10, 0, 14, 1, 13]",5,5,13,4,0.0003516371361911297,0.21876729489304125
"[13, 8, 0, 8, None, 1, 12, 4, 12, 0, 7, 7, 10, 6, 13, 10, 5, 19, 9, 16]","[5, 11, 16, 8, None, 1, 12, 4, 12, 3, 7, 15, 10, 6, 13, 10, 13, 19, 9, 0]",5,5,10,5,0.00036620511673390865,5.07805917900987
"[4, 16, 3, None, 9, 13, 10, 5, 0, 3, 8, 12, 0, 3, 1, 16, 18, 0, 13, 12]","[4, 14, 3, None, 9, 16, 10, 1, 0, 3, 8, 12, 0, 3, 5, 7, 18, 5, 13, 12]",5,5,8,5,0.0003528399392962456,5.106069280067459
