t1,t2,d,k,approximation,fpt,approximation_time,fpt_time
"[4, 21, 0, 13, 23, 8, 12, 17, 24, 25, 22, 3, 17, 21, 17, 21, 25, None, 8, 23, 18, 18, 6, 22, 27, 10, 11, 0, 22, 23]","[4, 21, 0, 13, 23, 15, 12, 17, 21, 25, 22, 3, 17, 21, 17, 24, 25, None, 15, 23, 18, 18, 6, 22, 27, 10, 11, 0, 25, 23]",3,3,9,3,0.000532194972038269,0.022460425039753318
"[17, 10, 14, 11, 24, 24, 3, 18, 15, 8, 28, 18, 24, 15, 23, 14, 5, 5, 28, 25, 10, 18, 26, 24, 1, 11, 3, 5, None, 21]","[17, 10, 14, 11, 26, 26, 3, 18, 15, 8, 28, 18, 26, 15, 23, 12, 5, 5, 28, 25, 10, 18, 24, 26, 3, 11, 1, 5, None, 21]",3,3,10,3,0.000613517127931118,0.024049333995208144
"[13, 6, 24, 14, 13, 2, 0, 14, 2, 15, None, 17, 2, 22, 24, 18, 8, 29, 29, 10, 3, 22, 15, 21, 19, 17, 2, 1, 12, 8]","[13, 6, 24, 14, 13, 2, 0, 5, 2, 12, None, 17, 18, 22, 24, 2, 8, 29, 29, 10, 3, 22, 12, 21, 19, 17, 2, 1, 15, 8]",3,3,11,3,0.000582217937335372,0.023211929015815258
"[3, 15, 25, 15, 1, 7, 23, 11, 11, 3, 19, 27, 23, 19, None, 6, 19, 14, 24, 9, 2, 26, 20, 28, 22, 14, 9, 15, 18, 11]","[3, 15, 19, 15, 1, 7, 23, 19, 11, 3, 19, 27, 23, 25, None, 6, 19, 14, 24, 9, 13, 26, 20, 28, 22, 14, 9, 15, 18, 11]",3,3,11,3,0.0005804251413792372,0.021921586943790317
"[7, 25, 6, 16, None, 0, 21, 6, 25, 12, 14, 0, 14, 6, 19, 16, 23, 26, 28, 4, 9, 23, 27, 22, 16, 22, 28, 14, 11, 27]","[7, 25, 6, 16, None, 12, 21, 6, 25, 0, 14, 0, 14, 6, 19, 16, 23, 26, 15, 4, 5, 23, 27, 22, 16, 22, 28, 14, 11, 27]",3,3,6,3,0.0005491569172590971,0.022424185881391168
"[19, 23, 14, 18, 29, 22, 11, 1, 1, 15, 3, 12, 1, 7, 27, 14, 11, 29, 21, 26, 22, 17, 21, 10, 20, 19, 28, 8, 3, None]","[19, 27, 10, 18, 29, 22, 11, 1, 1, 15, 3, 12, 1, 7, 23, 14, 11, 29, 21, 26, 22, 17, 21, 8, 20, 19, 28, 10, 3, None]",3,3,7,3,0.0005854838527739048,0.02259239088743925
"[17, 7, 16, 0, 10, 13, 8, None, 19, 17, 17, 2, 27, 2, 0, 2, 26, 7, 28, 28, 16, 19, 20, 14, 1, 3, 7, 22, 0, 5]","[17, 7, 26, 0, 10, 13, 8, None, 19, 17, 17, 2, 27, 2, 0, 2, 7, 7, 28, 28, 26, 19, 20, 14, 1, 3, 16, 22, 0, 5]",3,3,5,2,0.0005735419690608978,0.006619122810661793
"[18, 5, 12, None, 20, 20, 3, 24, 25, 23, 2, 8, 29, 5, 3, 1, 22, 8, 16, 12, 9, 8, 17, 16, 14, 24, 14, 28, 5, 22]","[18, 5, 12, 14, 20, 20, 26, 24, 25, 23, 2, 8, 29, 5, 26, 1, 22, 8, 16, 12, 9, 8, 17, 14, 14, 24, None, 28, 5, 22]",3,3,9,3,0.000597506994381547,0.022414799081161618
"[None, 14, 6, 23, 23, 13, 0, 3, 20, 16, 24, 0, 6, 9, 0, 8, 1, 12, 25, 20, 4, 16, 24, 17, 18, 7, 29, 6, 9, 4]","[None, 14, 6, 23, 23, 13, 0, 3, 29, 16, 24, 0, 6, 9, 0, 8, 1, 12, 25, 29, 4, 16, 24, 17, 18, 7, 20, 6, 0, 4]",3,3,6,3,0.0005765068344771862,0.02255499199964106
"[1, 17, 0, 16, 21, 26, 23, 1, 3, 29, 8, 21, 13, 0, 12, 5, None, 10, 20, 10, 28, 0, 9, 21, 0, 26, 13, 20, 7, 1]","[1, 17, 0, 16, 21, 6, 13, 1, 3, 29, 8, 21, 13, 0, 12, 5, None, 10, 20, 10, 28, 0, 9, 21, 0, 6, 17, 20, 7, 1]",3,3,6,3,0.0005628019571304321,0.022582302102819085
"[26, 9, 14, 28, 16, 18, 8, 14, None, 27, 2, 24, 8, 2, 12, 23, 2, 27, 14, 27, 8, 18, 8, 12, 1, 28, 16, 20, 19, 24]","[6, 9, 14, 28, 16, 18, 16, 14, None, 2, 2, 24, 8, 2, 12, 23, 2, 27, 14, 27, 8, 18, 8, 12, 1, 28, 8, 20, 19, 24]",3,3,10,3,0.0005347100086510181,0.022408446995541453
"[26, 18, None, 18, 20, 2, 10, 27, 11, 29, 24, 25, 9, 29, 0, 17, 19, 0, 24, 25, 0, 4, 5, 9, 2, 14, 13, 12, 14, 5]","[26, 22, None, 22, 20, 2, 10, 27, 11, 29, 24, 25, 9, 29, 0, 17, 19, 0, 5, 5, 0, 4, 24, 9, 2, 14, 13, 12, 14, 5]",3,3,12,3,0.0005969260819256306,0.022951472084969282
"[18, 26, 28, 26, 5, 8, 19, 18, 16, 22, 16, 20, None, 12, 28, 14, 22, 13, 27, 3, 12, 20, 3, 2, 6, 20, 21, 11, 12, 12]","[18, 26, 28, 26, 5, 8, 19, 18, 12, 22, 12, 20, 22, 16, 28, 14, None, 13, 27, 3, 16, 20, 17, 2, 6, 20, 21, 11, 16, 16]",3,3,12,3,0.0006488531362265348,0.024488194845616817
"[6, 2, 5, 19, 17, 28, 18, 25, 18, 0, 16, 20, 15, 11, 18, 11, 21, 3, 1, None, 4, 23, 13, 4, 16, 28, 29, 14, 23, 11]","[11, 2, 5, 7, 17, 28, 18, None, 18, 0, 16, 20, 15, 11, 18, 11, 21, 3, 1, 25, 4, 23, 13, 4, 16, 28, 29, 14, 23, 11]",3,3,6,3,0.0005734118167310953,0.021712074987590313
"[15, 10, 19, 10, 28, 8, 5, 28, 14, 2, 20, 21, 21, 28, 20, 24, 5, 9, 22, 29, 7, 1, 8, 27, 5, 22, 23, 12, 17, None]","[15, 9, 19, 9, 28, 8, 5, 28, 14, 20, 2, 21, 21, 28, 20, 24, 5, 10, 22, 29, 7, 1, 17, 27, 5, 22, 23, 12, 17, None]",3,3,9,3,0.000610260060057044,0.02309900801628828
"[14, 22, 29, 9, 7, 8, 16, 21, 22, 21, 4, 10, 8, 24, 5, 11, 21, 18, 9, 4, 10, 14, 24, 7, None, 20, 18, 17, 16, 28]","[14, 22, 7, 9, 7, 8, 16, 21, 22, 21, 4, 10, 8, 24, 5, 11, 21, 18, 9, 4, 10, 14, 24, 29, None, 20, 18, 17, 5, 28]",3,3,12,3,0.0005248310044407845,0.021014802157878876
"[25, 3, 19, 19, 23, 11, 17, 22, 19, 7, 14, 15, 4, 22, 28, 9, 1, 7, 15, 20, None, 26, 29, 13, 4, 16, 22, 18, 20, 3]","[25, 11, 19, 19, 19, 3, 17, 22, 19, 7, 14, 15, 4, 22, 28, 9, 5, 7, 15, 20, None, 26, 29, 13, 4, 16, 22, 18, 20, 3]",3,3,12,3,0.0005744029767811298,0.021705213002860546
"[27, 18, 17, 8, 0, 7, 21, None, 20, 28, 28, 7, 8, 21, 3, 12, 28, 27, 7, 9, 5, 27, 18, 0, 18, 5, 16, 12, 18, 22]","[27, 18, 0, 8, 17, 7, 21, None, 20, 28, 28, 7, 8, 27, 3, 12, 28, 27, 7, 9, 5, 27, 18, 0, 18, 5, 16, 12, 18, 22]",3,3,7,3,0.0004927110858261585,0.021386377047747374
"[22, 2, 29, 14, 6, 21, 14, 25, 4, 21, 29, 27, 1, 6, None, 18, 23, 21, 4, 5, 9, 3, 29, 15, 17, 8, 19, 5, 22, 17]","[22, 2, 29, 14, 6, 21, 14, 25, 4, 20, 29, 27, 1, 18, None, 18, 23, 21, 4, 5, 21, 3, 29, 15, 17, 8, 19, 5, 22, 17]",3,3,10,3,0.0005872480105608702,0.02325877593830228
"[2, 3, 14, 24, 3, 12, 4, 20, 2, 12, 11, 27, 7, 14, 19, 6, 2, 11, 6, 3, 17, 9, 28, 11, None, 4, 10, 24, 2, 24]","[2, 3, 14, 24, 3, 12, 15, 20, 2, 12, 11, 27, 7, 14, 19, 4, 2, 11, 15, 3, 17, 9, 28, 11, None, 4, 10, 24, 20, 24]",3,3,12,3,0.0005575520917773247,0.02234019013121724
"[24, 2, 28, 21, 13, 1, None, 18, 28, 10, 0, 20, 8, 28, 4, 7, 1, 8, 6, 26, 23, 9, 7, 0, 19, 23, 6, 22, 15, 5]","[24, 2, 28, 21, 13, 29, None, 18, 28, 10, 0, 20, 8, 28, 4, 7, 1, 19, 6, 26, 23, 9, 7, 0, 19, 23, 6, 22, 15, 1]",3,3,9,3,0.000582078006118536,0.022114919032901525
"[10, 8, None, 2, 25, 1, 11, 28, 26, 18, 2, 12, 0, 17, 5, 20, 12, 8, 4, 4, 29, 27, 17, 1, 14, 2, 16, 1, 19, 27]","[10, 8, None, 5, 25, 1, 11, 28, 26, 18, 2, 12, 0, 17, 2, 20, 12, 8, 4, 4, 29, 27, 17, 1, 3, 2, 16, 1, 19, 27]",3,3,6,2,0.0005914950743317604,0.0013242750428617
"[9, 27, 25, 25, 9, 26, 5, 13, 20, None, 25, 25, 6, 20, 1, 28, 24, 10, 12, 3, 24, 1, 9, 28, 1, 4, 3, 22, 7, 3]","[9, 9, 7, 25, 27, 26, 5, 13, 20, None, 25, 25, 6, 20, 4, 28, 24, 10, 12, 3, 24, 4, 9, 28, 4, 1, 3, 22, 7, 3]",3,3,11,3,0.0005685628857463598,0.023407455068081617
"[21, 14, 29, None, 9, 17, 3, 28, 12, 3, 29, 15, 2, 7, 22, 22, 7, 18, 4, 14, 6, 16, 17, 4, 21, 8, 18, 19, 15, 7]","[21, 14, 29, None, 29, 17, 3, 28, 12, 3, 9, 15, 2, 7, 22, 22, 7, 18, 10, 14, 6, 16, 17, 29, 21, 8, 18, 19, 15, 7]",3,3,9,3,0.0005840419325977564,0.02170541393570602
"[4, 9, 1, 5, 17, 19, 7, 29, 9, None, 8, 20, 7, 14, 28, 20, 27, 14, 15, 12, 23, 10, 24, 22, 26, 29, 12, 29, 27, 10]","[4, 9, 1, 10, 20, 8, 7, 29, 9, None, 19, 20, 7, 14, 28, 20, 27, 14, 15, 12, 23, 5, 24, 22, 26, 29, 12, 29, 27, 5]",3,3,9,3,0.0005844319239258766,0.023026303155347705
"[24, 17, 0, 29, 19, 24, 8, 10, 21, 0, 23, 26, 4, 17, 17, 20, 9, None, 24, 24, 14, 11, 4, 16, 21, 19, 20, 2, 11, 14]","[24, 6, 0, 29, 19, 24, 8, 10, 21, 0, 13, 26, 4, 16, 17, 20, 9, None, 24, 24, 14, 11, 4, 17, 21, 19, 20, 2, 11, 14]",3,3,6,3,0.0005384469404816628,0.021881321910768747
"[7, 3, 17, 19, 25, 1, 8, 12, 14, 1, 27, 15, 3, 21, 13, None, 8, 14, 29, 25, 4, 5, 21, 29, 26, 18, 21, 6, 15, 15]","[7, 3, 17, 16, 25, 1, 8, 12, 14, 1, 27, 15, 3, 21, 13, None, 25, 14, 29, 8, 26, 5, 21, 29, 26, 18, 21, 6, 15, 15]",3,3,9,3,0.0005764069501310587,0.022289315005764365
"[21, 15, 0, 28, 27, 24, 21, 20, 9, 2, 25, 17, 2, 25, 4, 3, 27, 1, 15, 27, 13, 10, 21, 13, 1, None, 9, 2, 21, 21]","[21, 15, 0, 28, 27, 24, 21, 20, 9, 2, 25, 17, 2, 23, 4, 3, 27, 1, 15, 27, 23, 10, 18, 25, 1, None, 9, 2, 21, 21]",3,3,9,3,0.0005621709860861301,0.0225604719016701
"[3, 12, 15, 4, 22, 20, 7, 3, 12, 29, 17, 21, None, 4, 20, 0, 4, 8, 22, 17, 1, 15, 1, 17, 9, 22, 0, 22, 5, 28]","[3, 12, 15, 4, 22, 20, 7, 3, 12, 29, 17, 21, None, 4, 22, 0, 4, 8, 3, 17, 1, 15, 1, 17, 9, 20, 0, 22, 5, 28]",3,3,10,3,0.0006483718752861023,0.02124705701135099
"[None, 12, 3, 6, 10, 23, 17, 26, 12, 28, 2, 12, 20, 11, 28, 9, 18, 5, 22, 4, 16, 7, 15, 27, 6, 12, 0, 25, 29, 0]","[None, 12, 3, 16, 10, 23, 18, 26, 12, 28, 2, 12, 20, 11, 10, 9, 17, 5, 22, 4, 6, 7, 15, 27, 16, 12, 0, 25, 29, 0]",3,3,9,3,0.0006214920431375504,0.023179820040240884
"[10, 16, 0, 22, 15, 18, 5, 4, 3, 15, 13, 24, 26, 23, 6, 17, 11, 3, 19, None, 10, 11, 19, 15, 12, 19, 19, 28, 9, 7]","[10, 16, 0, 22, 15, 18, 5, 9, 22, 15, 13, 24, 26, 23, 6, 17, 11, 3, 19, None, 10, 11, 19, 15, 12, 19, 19, 7, 4, 28]",3,3,12,3,0.0006343461573123932,0.022281840909272432
"[1, 12, 11, 29, 27, 22, 23, 4, 28, 2, 16, 23, 11, 2, 26, 23, 19, 19, 7, 2, 3, 2, 11, 4, 5, 1, 1, None, 10, 4]","[1, 12, 11, 29, 27, 22, 23, 4, 3, 2, 16, 23, 15, 2, 26, 23, 19, 19, 7, 2, 28, 2, 11, 4, 5, 1, 1, None, 10, 4]",3,3,9,3,0.0005153140518814325,0.022446297807618976
"[26, 29, 16, 18, 11, 22, 8, 15, 25, 22, 17, 16, 24, 25, 25, 2, 9, 13, 23, 14, 25, 18, 1, 28, 17, 29, 5, None, 27, 3]","[25, 29, 16, 18, 11, 22, 8, 15, 26, 22, 17, 16, 24, 26, 26, 2, 9, 13, 23, 14, 26, 18, 8, 28, 17, 5, 29, None, 27, 3]",3,3,9,3,0.0006285049021244049,0.024106561904773116
"[28, 14, 18, 25, 27, 19, 2, 0, 9, 26, 26, 4, 11, 12, 7, 19, 6, 29, 24, 28, 8, 10, 5, 26, 3, 0, 19, 0, None, 9]","[28, 14, 18, 25, 27, 19, 2, 19, 9, 26, 26, 4, 11, 12, 15, 0, 6, 29, 24, 28, 8, 10, 5, 26, 3, 0, 19, 0, None, 9]",3,3,3,2,0.0006127050146460533,0.0027586070355027914
"[22, 23, 27, 10, 25, 21, 10, 10, 24, 2, 12, 3, 27, 4, 28, 13, 25, 16, 20, 14, 9, 20, 29, 29, 0, 3, 25, 14, None, 13]","[22, 23, 27, 10, 25, 16, 10, 10, 24, 2, 12, 3, 27, 4, 28, 13, 25, 21, 20, 14, 13, 20, 29, 29, 0, 3, 25, 14, None, 13]",3,3,9,3,0.0005043121054768562,0.021033466793596745
"[8, 22, 24, 14, 2, None, 14, 20, 9, 29, 21, 9, 8, 19, 0, 6, 3, 24, 10, 29, 18, 12, 9, 25, 7, 12, 28, 3, 5, 26]","[8, 3, 24, 14, 2, None, 14, 20, 9, 29, 21, 9, 8, 19, 0, 11, 3, 24, 10, 29, 18, 12, 9, 25, 7, 12, 28, 22, 5, 26]",3,3,10,3,0.0005718290340155363,0.021267704898491502
"[27, 10, 28, 13, 25, 2, 8, 27, 23, 26, 11, 17, 17, 7, 4, 28, 21, 7, 7, 9, 5, 9, 25, 18, 3, 7, 28, None, 13, 6]","[18, 10, 28, 13, 25, 2, 8, 27, 23, 26, 11, 17, 17, 7, 4, 3, 21, 7, 7, 9, 5, 9, 25, 18, 28, 7, 28, None, 13, 6]",3,3,9,3,0.0005559888668358326,0.0210875291377306
"[12, 22, 8, 14, 28, 0, 25, 4, 23, 15, 28, 6, 6, 8, None, 22, 29, 12, 20, 20, 25, 6, 24, 9, 14, 2, 2, 15, 23, 11]","[12, 22, 22, 14, 28, 0, 25, 4, 23, 2, 28, 6, 6, 8, None, 8, 29, 12, 20, 20, 2, 6, 24, 9, 14, 15, 15, 2, 23, 11]",3,3,12,3,0.0005684730131179094,0.02318538981489837
"[6, 9, 26, 1, 21, 21, 29, 11, 25, 2, 1, 5, 28, 4, 7, 3, 7, None, 1, 1, 26, 17, 21, 14, 17, 13, 12, 10, 13, 7]","[6, 9, 26, 1, 21, 21, 15, 11, 25, 2, 1, 9, 28, 4, 7, 7, 7, None, 1, 1, 26, 17, 21, 14, 17, 13, 12, 10, 13, 3]",3,3,8,3,0.0005858349613845348,0.02229623799212277
"[22, 0, 7, 21, 8, 15, 0, 20, 16, None, 28, 6, 11, 9, 10, 29, 6, 20, 22, 17, 8, 0, 26, 7, 8, 7, 13, 29, 21, 24]","[22, 8, 7, 21, 8, 15, 0, 1, 16, None, 28, 6, 11, 9, 10, 29, 6, 9, 22, 17, 0, 0, 26, 7, 8, 7, 13, 29, 21, 24]",3,3,4,3,0.0005728211253881454,0.02206685906276107
"[8, 6, 29, 8, 14, 23, 11, 17, 29, 14, 18, 15, 7, 14, 6, None, 7, 25, 12, 27, 10, 18, 23, 7, 9, 26, 1, 18, 19, 12]","[8, 6, 29, 12, 14, 23, 11, 17, 29, 14, 3, 15, 7, 14, 6, None, 7, 25, 8, 27, 10, 3, 27, 7, 9, 26, 1, 3, 19, 12]",3,3,16,3,0.0006135671865195036,0.022729116026312113
"[21, 12, 29, 22, 26, None, 19, 12, 19, 12, 4, 17, 4, 14, 6, 19, 26, 18, 16, 29, 13, 25, 11, 19, 2, 5, 21, 13, 16, 9]","[21, 12, 29, 22, 26, None, 10, 12, 10, 12, 29, 17, 4, 14, 6, 10, 26, 18, 16, 16, 13, 25, 11, 10, 2, 5, 21, 13, 16, 9]",3,3,8,3,0.0006182559300214052,0.02316029299981892
"[6, 19, 9, 0, 16, 25, 25, 15, 26, 28, 19, 22, 20, 10, 2, 10, 19, 2, 3, 5, 8, 19, 27, 18, 29, None, 18, 23, 20, 21]","[6, 19, 9, 0, 16, 25, 25, 15, 26, 28, 19, 26, 20, 10, 2, 10, 19, 2, 3, 5, 11, 19, 27, 18, 29, None, 18, 23, 20, 21]",3,3,6,2,0.00058135692961514,1.0178890079259872e-05
"[15, 10, 22, 5, 27, 28, 17, 28, 27, 20, 2, 27, 1, 22, 6, 1, 27, 1, 29, 2, 21, 3, None, 24, 15, 11, 20, 28, 0, 19]","[15, 10, 22, 5, 27, 28, 17, 28, 27, 29, 2, 27, 1, 22, 6, 1, 27, 1, 20, 2, 21, 3, None, 24, 15, 11, 2, 28, 0, 19]",3,3,8,3,0.0005125778261572123,0.02117669489234686
"[25, 15, 27, 10, 11, 19, 20, 23, 1, 24, 20, 12, 2, 25, 3, 16, 29, 6, None, 12, 13, 18, 27, 26, 11, 21, 29, 1, 5, 20]","[25, 0, 27, 10, 12, 19, 20, 23, 1, 24, 20, 2, 11, 25, 3, 16, 29, 6, None, 11, 13, 18, 27, 26, 12, 21, 29, 1, 5, 20]",3,3,5,3,0.0006377119570970535,0.022961581125855446
"[7, 23, 22, 2, 24, 13, 8, 15, 12, 18, 7, 17, 19, 18, 3, 16, 18, 1, 28, 5, 15, 7, 6, 16, None, 18, 3, 24, 4, 9]","[7, 23, 22, 2, 24, 13, 8, 15, 12, 18, 4, 17, 19, 18, 3, 5, 18, 1, 10, 5, 15, 7, 6, 16, None, 18, 3, 24, 7, 9]",3,3,13,3,0.0006053720135241747,0.02172824600711465
"[24, 8, None, 1, 24, 2, 26, 28, 12, 16, 16, 7, 21, 15, 0, 11, 18, 28, 3, 22, 21, 2, 16, 27, 29, 1, 29, 4, 16, 16]","[24, 8, None, 1, 24, 28, 26, 2, 12, 16, 16, 5, 21, 15, 0, 11, 18, 28, 3, 22, 25, 2, 16, 27, 29, 1, 29, 4, 16, 16]",3,3,10,3,0.0005889609456062317,0.022170161828398705
"[21, 15, 10, 5, 23, 22, 2, 9, 5, 28, 25, 7, 6, 26, 11, 21, 25, 12, 6, 11, 5, 17, 26, 12, 26, 9, 29, 25, None, 27]","[21, 25, 10, 5, 23, 22, 2, 9, 5, 28, 25, 27, 6, 26, 29, 21, 25, 12, 6, 29, 5, 17, 26, 12, 26, 9, 11, 25, None, 7]",3,3,12,3,0.0005519920960068703,0.02288228296674788
"[24, 9, 29, 19, 16, 0, 19, 5, 2, 2, 12, 6, None, 28, 17, 24, 10, 23, 1, 8, 3, 2, 8, 20, 2, 3, 18, 29, 2, 4]","[24, 9, 29, 19, 5, 0, 19, 16, 2, 2, 12, 6, None, 28, 17, 24, 10, 23, 1, 8, 3, 2, 8, 20, 22, 3, 18, 29, 2, 7]",3,3,9,3,0.0005931591149419546,0.023318839026615024
"[None, 21, 14, 0, 14, 2, 20, 11, 1, 27, 19, 3, 11, 26, 13, 1, 0, 28, 13, 15, 21, 0, 21, 5, 23, 2, 8, 22, 11, 4]","[None, 21, 14, 0, 14, 2, 20, 11, 1, 27, 19, 3, 8, 12, 13, 1, 18, 28, 13, 15, 21, 0, 21, 5, 23, 2, 11, 22, 11, 4]",3,3,7,3,0.0005703461356461048,0.021783969830721617
"[27, 28, 25, 20, 17, 24, 7, 28, 21, 27, 22, 21, None, 2, 12, 16, 6, 7, 2, 9, 14, 5, 16, 3, 13, 0, 19, 12, 19, 11]","[27, 28, 25, 13, 17, 3, 7, 28, 21, 27, 22, 21, None, 2, 12, 16, 6, 7, 2, 9, 14, 5, 16, 14, 20, 0, 19, 12, 19, 11]",3,3,9,3,0.0005773389711976051,0.021792927058413625
"[15, 27, 9, 23, 20, 2, 10, 3, 3, 1, 26, 18, 17, 14, 0, 5, 8, 29, 5, 18, 6, 8, 18, 19, 28, 7, 17, None, 18, 9]","[15, 27, 9, 23, 20, 2, 10, 3, 3, 1, 26, 18, 17, 14, 0, 26, 8, 19, 5, 9, 6, 8, 18, 29, 28, 7, 17, None, 18, 18]",3,3,11,3,0.0006076458375900984,0.022393589140847325
"[24, 23, 29, 13, 23, 0, 16, 2, 27, 23, 13, 29, 25, 16, 17, 8, 7, 12, None, 16, 19, 18, 1, 16, 21, 1, 16, 12, 19, 5]","[24, 2, 29, 13, 23, 0, 16, 23, 27, 23, 13, 29, 25, 16, 17, 8, 1, 12, None, 16, 19, 18, 7, 16, 21, 7, 8, 12, 19, 5]",3,3,13,3,0.0005755359306931496,0.024058962939307094
"[5, 2, 23, 8, 19, 22, 24, 15, 23, 21, 16, 8, 17, 8, 4, 28, 6, 23, 28, 13, 25, 11, 19, None, 12, 29, 1, 20, 4, 12]","[27, 2, 23, 8, 19, 22, 24, 15, 23, 6, 9, 8, 17, 8, 4, 28, 21, 23, 28, 13, 25, 11, 19, None, 12, 29, 1, 20, 4, 12]",3,3,8,3,0.0005839611403644085,0.02311623003333807
"[17, 26, 10, 2, 12, 2, 9, 12, 21, 3, 1, 8, 18, 5, 10, 29, None, 25, 26, 16, 14, 7, 13, 26, 5, 7, 15, 13, 14, 16]","[17, 26, 10, 2, 12, 2, 26, 12, 21, 3, 1, 8, 18, 5, 10, 19, None, 25, 26, 16, 14, 7, 13, 9, 5, 7, 15, 13, 14, 16]",3,3,8,3,0.0005404301919043064,0.02130944305099547
"[1, None, 11, 12, 21, 2, 26, 28, 6, 11, 6, 23, 26, 18, 9, 11, 18, 12, 25, 4, 19, 1, 25, 27, 9, 26, 4, 22, 20, 20]","[1, None, 11, 12, 21, 2, 26, 28, 6, 11, 6, 27, 26, 18, 9, 11, 18, 12, 25, 14, 19, 1, 25, 22, 9, 26, 4, 23, 20, 20]",3,3,7,3,0.0005590249784290791,0.0236801749560982
"[7, 14, 7, 2, 8, 13, 23, 28, 2, 15, 28, 22, 9, None, 26, 4, 1, 13, 28, 2, 29, 27, 4, 25, 28, 2, 10, 19, 5, 13]","[7, 14, 7, 2, 8, 13, 25, 28, 2, 15, 28, 22, 9, None, 12, 4, 1, 13, 28, 2, 29, 27, 4, 6, 28, 2, 10, 19, 5, 13]",3,3,7,3,0.0005749249830842018,0.02188977785408497
