t1,t2,d,k,approximation,fpt,approximation_time,fpt_time
"[21, 16, 14, 11, 20, 9, 19, 22, 7, 29, 14, 14, 9, None, 26, 5, 28, 20, 9, 11, 6, 2, 3, 24, 7, 1, 13, 19, 2, 24]","[21, 9, 14, 11, 20, 25, 19, 22, 7, 10, 14, 14, 25, None, 26, 21, 28, 20, 25, 11, 6, 2, 3, 24, 7, 29, 13, 2, 2, 24]",6,6,16,6,0.0006062129978090525,1181.0622159610502
"[19, 25, 5, 28, 26, None, 5, 4, 22, 6, 9, 10, 11, 15, 4, 17, 4, 11, 6, 15, 16, 26, 29, 7, 18, 17, 6, 0, 25, 24]","[19, 25, 5, 28, 26, None, 5, 15, 22, 6, 9, 4, 21, 15, 10, 17, 4, 14, 6, 15, 16, 26, 29, 7, 18, 20, 6, 0, 25, 24]",6,6,13,5,0.0005521019920706749,35.09473593486473
"[20, 27, 29, None, 21, 21, 5, 27, 20, 12, 20, 6, 29, 10, 18, 16, 4, 11, 9, 12, 1, 3, 11, 18, 6, 28, 15, 26, 18, 7]","[20, 27, 29, None, 26, 26, 5, 27, 20, 12, 20, 6, 29, 10, 15, 16, 4, 11, 9, 13, 1, 18, 29, 18, 12, 28, 3, 14, 18, 7]",6,6,20,6,0.0005624208133667707,1165.8112750879955
"[24, 7, 26, 5, 16, 23, 13, 11, 5, 7, 22, 25, 27, None, 26, 1, 29, 12, 22, 11, 9, 3, 5, 13, 6, 22, 20, 6, 9, 10]","[7, 7, 26, 5, 16, 23, None, 11, 22, 7, 22, 13, 27, 24, 26, 1, 29, 12, 22, 11, 9, 3, 5, 6, 25, 6, 20, 25, 9, 10]",6,6,15,6,0.0006113830022513866,1180.1814982190263
"[20, None, 4, 1, 1, 1, 27, 6, 17, 24, 6, 10, 28, 7, 6, 26, 0, 28, 26, 5, 13, 14, 23, 20, 27, 20, 13, 5, 0, 7]","[20, None, 4, 1, 1, 1, 27, 6, 5, 28, 6, 17, 28, 29, 6, 26, 0, 28, 26, 5, 19, 14, 23, 20, 27, 20, 13, 5, 0, 7]",6,6,20,5,0.0004835641011595726,34.72713615791872
"[29, 7, 20, 1, 21, 28, 1, 11, 10, 20, 29, 22, 22, 19, 0, 17, 15, 18, 5, 9, 25, 28, 18, 29, 14, 3, 13, 4, None, 27]","[29, 7, 20, 4, 21, 28, 1, 11, 10, 20, 29, 22, 22, 19, 0, 27, 1, 1, 5, 0, 25, 28, 18, 29, 14, 17, 9, 18, None, 3]",6,6,16,6,0.0005667598452419043,1165.6534186259378
"[4, None, 15, 21, 8, 16, 23, 5, 15, 21, 3, 1, 16, 25, 11, 18, 10, 11, 5, 9, 0, 14, 16, 26, 14, 20, 29, 13, 24, 0]","[26, None, 15, 21, 8, 16, 0, 4, 15, 21, 3, 1, 16, 25, 11, 18, 10, 5, 5, 27, 7, 14, 16, 9, 14, 20, 29, 13, 24, 7]",6,6,14,6,0.000593879958614707,1162.1463067920413
"[3, 20, 18, 5, 17, 23, 25, 19, 14, 2, 8, 26, 16, None, 7, 1, 26, 13, 16, 0, 21, 5, 6, 12, 12, 4, 4, 15, 4, 9]","[3, 4, 20, 5, 17, 23, 25, 19, 14, 26, 8, 1, 16, None, 7, 2, 1, 13, 16, 0, 21, 5, 6, 12, 20, 4, 18, 15, 12, 9]",6,6,15,5,0.0006240869406610727,35.5846700030379
"[9, 11, 27, 16, 29, 26, 17, 14, 22, 12, 15, 15, 15, 9, 22, 21, 24, 7, 23, 18, 22, 20, 27, 21, 14, 29, 3, None, 14, 13]","[9, 11, 24, 22, 10, 26, 17, 3, 22, 12, 15, 15, 15, 9, 24, 21, 14, 7, 23, 18, 22, 20, 27, 21, 3, 17, 16, None, 3, 13]",6,6,16,6,0.0005865369457751513,1173.956079077907
"[7, 6, 6, 8, 1, 16, 29, 4, 13, 14, 20, 20, 24, 9, 4, 13, 7, 24, 25, 23, 19, 20, 24, 12, 18, None, 17, 10, 22, 27]","[24, 6, 6, 9, 1, 7, 29, 4, 13, 14, 20, 20, 24, 9, 4, 13, 7, 16, 25, 23, 19, 20, 24, 12, 18, None, 6, 10, 15, 27]",6,6,18,6,0.0005353209562599659,1131.5268173271324
"[26, 5, 26, 11, 25, None, 27, 10, 5, 6, 14, 8, 19, 0, 17, 23, 21, 3, 2, 18, 3, 26, 24, 5, 21, 5, 28, 23, 8, 9]","[18, 5, 26, 11, 25, None, 27, 10, 5, 0, 14, 8, 18, 19, 17, 3, 21, 3, 2, 26, 3, 26, 4, 5, 21, 5, 28, 23, 8, 9]",6,6,15,6,0.0005403300747275352,1163.953890094068
"[18, 28, 27, 13, 9, 4, 0, 23, 18, 13, 20, 21, 4, 7, 3, 16, 8, 18, 14, 24, 17, None, 5, 11, 11, 15, 7, 15, 19, 18]","[4, 28, 27, 13, 14, 18, 0, 23, 4, 13, 20, 21, 9, 1, 3, 16, 8, 4, 9, 24, 17, None, 5, 11, 11, 15, 7, 22, 19, 4]",6,6,16,5,0.0006192459259182215,36.43636517110281
"[11, 14, 26, 12, 13, 23, 14, 4, 10, 18, 5, 20, 7, 14, 16, 24, 27, 21, 20, 7, 24, 29, 7, None, 4, 19, 14, 23, 7, 19]","[11, 14, 21, 12, 13, 23, 14, 4, 10, 29, 6, 20, 7, 14, 16, 24, 27, 9, 20, 7, 24, 14, 7, None, 4, 18, 19, 23, 7, 12]",6,6,18,6,0.0005607469938695431,1157.5364044278394
"[14, 2, 13, 22, 1, 22, 2, 10, 11, 8, None, 13, 10, 25, 10, 26, 24, 4, 12, 12, 14, 27, 14, 19, 28, 14, 9, 29, 20, 20]","[14, 9, 13, 22, 1, 22, 2, 24, 11, 8, None, 13, 10, 25, 10, 9, 10, 4, 12, 12, 14, 27, 14, 19, 28, 14, 9, 5, 20, 9]",6,6,17,6,0.0005399300716817379,1136.6716179368086
"[5, 3, 18, 29, 15, 13, 3, 26, 19, 23, 21, 26, 2, 26, 7, 21, 26, 2, 10, 10, 4, 13, 11, 16, 22, 24, None, 21, 20, 13]","[5, 3, 18, 29, 0, 13, 3, 24, 19, 23, 21, 24, 2, 24, 7, 11, 24, 2, 10, 10, 4, 13, 15, 16, None, 22, 21, 21, 10, 13]",6,6,17,6,0.000595262972638011,1188.759060024051
"[24, 13, 3, 11, 24, 14, 4, 3, 1, 17, None, 25, 14, 10, 15, 19, 3, 12, 14, 1, 4, 18, 4, 16, 27, 5, 24, 16, 15, 13]","[24, 13, 3, 15, 24, 14, 4, 15, 1, 17, None, 15, 14, 10, 15, 19, 3, 12, 14, 1, 4, 18, 26, 16, 27, 5, 19, 16, 25, 13]",6,6,13,6,0.0005151429213583469,1170.92186705512
"[24, 27, 6, 26, 16, 11, None, 4, 16, 2, 2, 15, 1, 22, 12, 8, 9, 7, 9, 5, 7, 14, 29, 5, 27, 27, 28, 16, 18, 10]","[24, 27, 27, 25, 16, 11, None, 4, 25, 26, 26, 15, 4, 8, 12, 8, 9, 7, 9, 5, 7, 14, 29, 5, 27, 28, 6, 16, 18, 10]",6,6,18,6,0.0005828801076859236,1164.337464193115
"[11, 3, 4, 17, 24, 19, 7, 24, 27, 0, 12, 20, 21, 27, 5, 5, 15, 8, 21, 9, 25, 15, 20, 26, 3, None, 13, 0, 0, 19]","[11, 3, 4, 17, 24, 19, 7, 24, 27, 0, 12, 20, 21, 27, 12, 5, 15, 16, 21, 9, 25, 15, 26, 20, 3, None, 13, 12, 0, 18]",6,6,18,6,0.0005302210338413715,1146.265226453077
"[23, 25, 11, 4, 9, 21, 29, 23, 17, 24, 3, 15, 14, 2, 11, 26, 23, 25, 21, 25, 23, 3, 7, 17, 29, 21, 21, 14, 29, None]","[23, 25, 11, 4, 9, 21, 29, 2, 17, 24, 3, 15, 14, 23, 5, 26, 23, 25, 21, 25, 23, 3, 13, 12, 29, 21, 24, 14, 29, None]",6,6,16,5,0.000523790018633008,34.71277773496695
"[22, 12, 8, 29, 17, 6, 21, 23, 17, 4, 20, 12, None, 18, 28, 24, 19, 11, 2, 9, 18, 4, 23, 18, 27, 22, 19, 13, 1, 7]","[22, 12, 8, 29, 18, 14, 21, 23, 17, 13, 20, 12, None, 17, 28, 24, 0, 11, 2, 9, 18, 13, 23, 18, 27, 22, 19, 17, 1, 22]",6,6,17,6,0.0005700951442122459,1164.8361390528735
"[26, 14, 17, 14, 6, 29, 28, 23, 17, 25, 0, 22, 0, 10, 13, 12, 1, 10, 13, 3, 18, 16, 4, 24, 21, 7, None, 25, 14, 11]","[26, 14, 17, 14, 6, 29, 23, 23, 17, 25, 0, 15, 0, 10, 13, 4, 1, 10, 9, 3, 18, 16, 8, 24, 21, 7, None, 25, 14, 11]",6,6,13,5,0.0006031678058207035,35.57153853098862
"[16, 22, 14, 10, 22, None, 5, 23, 0, 11, 28, 6, 11, 0, 11, 4, 18, 16, 2, 5, 2, 11, 6, 8, 20, 12, 9, 1, 22, 15]","[16, 22, 14, 10, 22, None, 5, 5, 0, 11, 26, 6, 14, 0, 11, 6, 18, 16, 2, 23, 16, 11, 6, 8, 20, 12, 9, 1, 22, 15]",6,6,21,6,0.0005003160331398249,1137.7790848601144
"[25, 14, 29, 6, 3, 10, 8, 3, 27, 17, 16, 6, None, 12, 2, 6, 7, 16, 25, 18, 16, 8, 14, 5, 3, 21, 14, 12, 3, 8]","[15, 14, 29, 25, 3, 10, 5, 3, 27, 17, 16, 25, None, 12, 2, 21, 7, 16, 15, 18, 25, 8, 14, 16, 3, 8, 14, 12, 10, 8]",6,6,18,6,0.0005648559890687466,1180.964856801089
"[1, 11, 18, 18, 20, 24, 0, 5, 27, 14, None, 8, 29, 27, 22, 1, 26, 8, 10, 4, 1, 20, 10, 6, 21, 0, 29, 9, 27, 1]","[13, 11, 18, 18, 20, 14, 0, 12, 27, 29, None, 8, 24, 27, 22, 1, 27, 8, 10, 4, 1, 20, 10, 6, 21, 0, 29, 5, 27, 1]",6,6,15,5,0.0005058459937572479,35.40548227005638
"[26, 29, 4, 25, 18, 17, 27, 0, 18, 28, 24, 17, 27, 22, 6, 17, 10, 8, 24, 16, None, 23, 16, 14, 27, 7, 17, 20, 14, 27]","[26, 29, 4, 19, 18, 17, 16, 0, 24, 28, 24, 17, 27, 22, 25, 17, 10, 8, 24, 7, None, 23, 14, 14, 27, 27, 17, 20, 14, 27]",6,6,16,5,0.0005516211967915297,35.939988689962775
"[18, 6, 29, 17, 14, 2, 27, 5, 19, 3, 13, 23, None, 12, 20, 21, 22, 27, 12, 9, 27, 12, 9, 20, 9, 13, 25, 0, 1, 10]","[18, 6, 29, 20, 14, 2, 27, 5, 19, 3, 24, 23, None, 25, 29, 21, 22, 27, 12, 9, 27, 14, 9, 20, 12, 24, 25, 0, 1, 10]",6,6,17,6,0.0006056919228285551,1156.9556222220417
"[9, 24, 14, 17, 15, 15, 23, 11, 15, 2, 13, None, 2, 5, 22, 11, 11, 16, 17, 24, 19, 0, 8, 27, 28, 15, 28, 3, 6, 18]","[9, 24, 19, 17, 15, 15, 23, 11, 5, 20, 13, None, 20, 5, 22, 11, 11, 16, 17, 24, 14, 0, 8, 27, 28, 10, 23, 3, 8, 18]",6,6,20,6,0.0005636229179799557,1153.4162794521544
"[24, 20, 24, 12, 26, 14, None, 15, 11, 4, 15, 20, 6, 11, 3, 12, 24, 16, 0, 1, 25, 28, 24, 26, 29, 14, 14, 4, 13, 4]","[24, 20, 15, 12, 26, 14, None, 24, 20, 4, 15, 29, 6, 11, 3, 12, 24, 16, 0, 1, 25, 28, 4, 26, 29, 14, 14, 20, 13, 4]",6,6,17,6,0.0005060860421508551,1136.021621053107
"[7, 8, 23, 14, 1, 27, 26, 23, 27, 16, 2, 17, 13, 11, 22, 11, 12, 23, 10, 23, 23, 6, 24, 1, 0, 0, 2, None, 11, 23]","[7, 8, 29, 29, 1, 27, 26, 29, 27, 16, 2, 17, 13, 11, 22, 11, 12, 29, 10, 29, 14, 29, 24, 6, 0, 0, 17, None, 11, 1]",6,6,18,6,0.0006081762257963419,1206.6715308458079
"[3, 3, 24, 29, 1, 22, 13, 18, 15, 3, 23, 18, 10, 2, 3, 5, 12, 7, 21, 24, 26, 4, 24, 25, None, 13, 2, 17, 26, 22]","[13, 3, 4, 29, 1, 17, 13, 18, 15, 22, 23, 18, 10, 2, 3, 9, 12, 7, 21, 24, 26, 4, 24, 2, None, 13, 2, 17, 26, 22]",6,6,20,6,0.000555648934096098,1154.2758925699163
"[10, 27, 22, 20, 16, None, 22, 22, 1, 1, 3, 5, 4, 11, 11, 0, 22, 26, 20, 18, 14, 11, 9, 4, 16, 22, 18, 20, 29, 11]","[10, 16, 22, 20, 26, None, 26, 22, 17, 17, 3, 5, 14, 11, 11, 0, 22, 27, 20, 18, 14, 11, 9, 1, 16, 22, 18, 20, 24, 11]",6,6,22,6,0.0005341190844774246,1163.6031074719504
"[None, 23, 10, 11, 8, 2, 17, 3, 25, 10, 20, 27, 22, 20, 13, 2, 22, 5, 10, 16, 8, 3, 9, 16, 26, 0, 18, 14, 13, 1]","[None, 21, 10, 11, 8, 2, 17, 3, 25, 10, 13, 10, 22, 20, 9, 2, 22, 5, 10, 16, 8, 16, 9, 3, 26, 0, 18, 14, 7, 1]",6,6,16,6,0.000556230079382658,1160.3030637621414
"[26, 29, 8, 10, 26, 29, 15, 2, 9, 19, 5, 3, 21, 8, 11, 5, 15, 3, 17, None, 1, 22, 16, 1, 5, 23, 18, 29, 9, 9]","[22, 29, 8, 10, 0, 29, 15, 2, 9, 19, 5, 3, 21, 8, 22, 5, 1, 3, 17, None, 1, 26, 18, 18, 5, 23, 16, 29, 9, 9]",6,6,17,6,0.0005665188655257225,1169.7368228270207
"[15, 15, 24, 15, 18, 8, 10, 14, 3, 3, 5, 24, 1, 22, 8, None, 10, 14, 12, 10, 22, 8, 18, 20, 3, 6, 7, 22, 9, 18]","[15, 15, 24, 15, 18, 4, 10, 14, 9, 1, 5, 24, 3, 22, 8, None, 10, 14, 12, 10, 22, 8, 18, 20, 4, 16, 7, 22, 9, 18]",6,6,17,6,0.0005445880815386772,1154.2430471109692
"[6, 14, 6, None, 16, 27, 3, 28, 5, 24, 22, 18, 7, 28, 2, 1, 29, 3, 22, 17, 3, 22, 19, 8, 19, 3, 3, 29, 14, 25]","[6, 14, 6, None, 11, 27, 3, 28, 5, 15, 22, 10, 7, 19, 2, 1, 29, 3, 22, 17, 3, 22, 19, 22, 28, 3, 3, 29, 14, 25]",6,6,15,6,0.0005002249963581562,1140.0157715841196
"[26, 21, 18, 4, 0, 8, 11, 28, 11, 28, 20, 23, 19, 23, 28, 3, 0, 12, 25, 24, 19, 2, 21, 12, None, 16, 19, 25, 11, 19]","[26, 28, 18, 4, 0, 8, 11, 21, 11, 8, 20, 23, 19, 23, 18, 3, 0, 12, 25, 24, 19, 2, 21, 2, None, 16, 19, 25, 11, 19]",6,6,17,5,0.0004972300957888365,34.27463255589828
"[20, 7, 3, 24, 21, 13, 13, 10, 28, 12, 9, 27, 21, 16, None, 14, 18, 22, 14, 9, 15, 18, 10, 3, 9, 7, 2, 20, 24, 20]","[20, 25, 3, 24, 21, 13, 13, None, 28, 12, 9, 27, 21, 16, 10, 7, 0, 22, 7, 9, 15, 29, 10, 3, 9, 14, 2, 20, 1, 20]",6,6,12,6,0.0005938699468970299,1170.1670747171156
"[9, 21, 15, 12, 22, 24, 7, 29, 15, 4, 1, 6, 19, 28, 21, 26, 18, 29, 15, 29, 17, 29, 17, 17, 19, 11, 10, 4, 11, None]","[9, 21, 28, 12, 22, 7, 20, 19, 15, 4, 1, 6, 19, 28, 21, 26, 18, 10, 15, 17, 29, 29, 17, 17, 17, 11, 10, 4, 11, None]",6,6,18,6,0.0005710769910365343,1152.848794644
"[16, 4, 21, None, 3, 15, 0, 15, 18, 5, 1, 0, 16, 14, 8, 3, 24, 24, 9, 0, 11, 29, 25, 18, 8, 21, 3, 8, 22, 23]","[8, 4, 21, None, 3, 15, 18, 15, 16, 5, 1, 8, 16, 14, 6, 3, 24, 26, 9, 8, 11, 29, 25, 18, 6, 21, 7, 20, 22, 23]",6,6,11,6,0.0006438139826059341,1194.0919003060553
"[None, 15, 8, 4, 20, 4, 22, 28, 1, 18, 0, 17, 24, 22, 2, 4, 0, 5, 11, 7, 23, 8, 10, 19, 15, 9, 9, 26, 0, 6]","[None, 15, 6, 4, 16, 4, 1, 28, 22, 18, 6, 4, 24, 22, 2, 4, 0, 5, 11, 7, 23, 6, 10, 19, 15, 9, 9, 26, 0, 8]",6,6,10,5,0.000567711191251874,35.73805831791833
"[14, 8, 21, 29, 29, 6, 3, 23, 19, 3, None, 3, 6, 9, 22, 4, 10, 8, 23, 3, 13, 9, 29, 0, 8, 15, 8, 20, 29, 10]","[10, 8, 21, 29, 29, 6, 3, 3, 19, 3, None, 20, 6, 9, 22, 4, 6, 8, 23, 3, 13, 9, 29, 27, 8, 15, 8, 14, 29, 10]",6,6,14,6,0.0005163948517292738,1164.0240450918209
"[18, 11, 20, 18, 20, 2, 20, 20, 16, 5, 0, 12, 15, 25, 28, 29, 18, 20, 15, 8, 15, 18, 14, 1, 19, 24, 20, 15, 18, None]","[18, 26, 20, 18, 20, 2, 29, 20, 15, 5, 0, 12, 6, 25, 28, 20, 18, 20, 6, 8, 6, 18, 14, 17, 9, 24, 20, 6, 18, None]",6,6,20,6,0.0005586449988186359,1162.5668276408687
"[10, 5, 17, 17, 11, 13, 3, 12, 26, 16, 27, 8, 28, 7, 25, 24, 15, 0, 11, 12, 5, 17, 18, 26, 3, 29, 9, None, 24, 10]","[10, 9, 17, 17, 28, 13, 3, 15, 10, 16, 27, 29, 28, 7, 2, 24, 15, 0, 11, 12, 5, 17, 18, 26, 3, 8, 9, None, 24, 26]",6,6,20,6,0.0005475638899952173,1165.1368846429978
"[27, 21, 24, 4, 26, 25, 14, 5, 11, 17, 1, 29, 11, 26, 12, 13, 7, 5, 12, 25, 5, 7, 1, 24, 1, 26, 6, 19, 15, None]","[27, 21, 24, 23, 2, 25, 25, 5, 11, 17, 1, 29, 11, 19, 12, 13, 7, 5, 12, 23, 5, 7, 1, 14, 1, 19, 24, 6, 15, None]",6,6,15,6,0.0005942899733781815,1168.8223599530756
"[3, 16, 15, 23, 24, None, 14, 14, 10, 15, 3, 26, 5, 28, 9, 19, 8, 9, 14, 12, 22, 14, 15, 28, 17, 15, 24, 8, 24, 5]","[3, 16, 15, 23, 24, 3, 14, None, 5, 15, 14, 26, 7, 28, 9, 19, 8, 20, 14, 12, 22, 14, 15, 28, 17, 15, 24, 9, 24, 7]",6,6,13,5,0.0005529529880732298,35.354821601184085
"[25, 17, 19, 16, 16, 28, 19, 25, 26, 2, 21, 20, 18, 23, 3, 17, 0, 7, 10, 14, 4, 26, 10, 16, 10, None, 3, 14, 1, 7]","[25, 17, 19, 29, 3, 28, 19, 25, 26, 2, 21, 20, 18, 23, 2, 21, 14, 7, 10, 4, 16, 26, 10, 14, 10, None, 3, 4, 1, 7]",6,6,17,6,0.0005999309942126274,1174.465445234906
"[8, 6, 0, 6, 3, 25, 26, 21, 6, 7, 24, 3, 25, 14, 12, 28, 14, 25, None, 26, 26, 14, 18, 22, 3, 28, 5, 23, 22, 1]","[8, 6, 0, 6, 3, 25, 26, 21, 6, 2, 24, 3, 25, 27, 23, 28, 27, 25, None, 22, 6, 27, 18, 22, 3, 28, 5, 12, 22, 1]",6,6,14,5,0.0005191401578485966,35.53523366898298
"[20, 13, 1, 1, 28, 7, 24, 10, 25, 11, 23, 8, 28, 20, 12, 21, 13, 2, 29, 2, 26, 2, 25, 8, 29, 17, None, 15, 24, 20]","[20, 13, 20, 1, 2, 7, 24, 10, 1, 11, 23, 28, 2, 20, 12, 21, 13, 8, 24, 8, 26, 8, 25, 28, 29, 17, None, 15, 25, 20]",6,6,22,5,0.0006152901332825422,36.629311013035476
"[24, 21, 1, 28, 12, 29, 11, 9, 6, 27, None, 24, 28, 28, 21, 13, 2, 5, 10, 16, 28, 24, 10, 16, 22, 20, 17, 14, 2, 12]","[24, 21, 1, 28, 5, 29, 11, 9, 6, 27, None, 24, 28, 4, 21, 13, 27, 12, 8, 16, 28, 24, 10, 16, 22, 20, 4, 14, 2, 12]",6,6,16,5,0.0005654969718307257,34.84090603981167
"[26, 11, 29, None, 6, 13, 17, 3, 22, 2, 28, 7, 13, 4, 0, 11, 17, 19, 6, 1, 17, 13, 18, 6, 23, 12, 1, 23, 16, 22]","[11, 11, 15, None, 8, 13, 17, 3, 22, 2, 28, 7, 13, 4, 23, 22, 17, 19, 6, 1, 17, 13, 18, 26, 15, 12, 1, 29, 16, 6]",6,6,16,6,0.0005897118244320154,1169.3581890808418
"[16, 20, 7, 4, 19, 11, 15, 29, 19, 20, 28, 29, 0, 17, 6, 26, 15, 10, 8, None, 14, 12, 16, 12, 22, 11, 28, 22, 18, 28]","[16, 19, 26, 24, 20, 11, 2, 29, 7, 20, 28, 29, 0, 17, 6, 20, 2, 10, 1, None, 14, 12, 16, 12, 22, 11, 28, 22, 18, 28]",6,6,18,6,0.0005740239284932613,1166.8518932401203
"[28, 9, 19, 12, 27, 7, 23, 8, 19, 13, 21, 14, 19, 8, 27, 28, 1, 13, 20, 11, None, 26, 6, 25, 16, 20, 6, 20, 12, 28]","[20, 9, 19, 12, 27, 7, 23, 8, 19, 13, 21, 14, 19, 28, 27, 14, 29, 13, 28, 11, None, 26, 6, 20, 16, 20, 6, 20, 12, 28]",6,6,19,6,0.0005210740491747856,1130.4902570350096
"[8, 22, 25, 26, 9, 18, 27, 8, 17, 16, 7, 29, 10, 6, 27, 0, 6, None, 9, 18, 26, 17, 26, 8, 7, 9, 0, 0, 27, 6]","[8, 22, 26, 26, 9, 18, 20, 8, 17, 6, 7, 29, 10, 6, 20, 0, 6, None, 9, 28, 0, 17, 26, 8, 26, 9, 0, 25, 20, 6]",6,6,20,6,0.0005167261697351933,1177.9212397939991
"[23, 29, 10, 26, 22, 13, 28, 9, 20, None, 11, 22, 23, 4, 1, 16, 0, 10, 0, 13, 2, 3, 18, 7, 16, 27, 5, 2, 3, 20]","[23, 15, 10, 24, 22, 13, 29, 9, 20, None, 11, 22, 14, 12, 1, 20, 0, 10, 0, 13, 2, 3, 18, 7, 16, 27, 5, 2, 16, 3]",6,6,16,6,0.0005732718855142593,1174.964449024992
"[9, None, 13, 22, 13, 2, 24, 2, 0, 7, 22, 22, 14, 15, 8, 26, 6, 3, 7, 20, 24, 11, 18, 21, 21, 3, 1, 25, 1, 28]","[9, None, 13, 22, 1, 2, 24, 2, 0, 22, 22, 22, 14, 15, 8, 4, 6, 3, 7, 20, 24, 11, 18, 21, 8, 3, 16, 25, 1, 13]",6,6,14,6,0.0005638538859784603,1148.25020007696
"[23, 15, 16, 18, None, 4, 4, 18, 5, 0, 20, 5, 13, 21, 17, 2, 8, 26, 11, 28, 0, 0, 29, 15, 27, 9, 20, 19, 21, 1]","[23, 5, 16, 18, 5, 8, 8, 18, None, 0, 20, 5, 10, 21, 13, 2, 4, 26, 11, 28, 0, 0, 29, 15, 27, 9, 20, 0, 21, 1]",6,6,18,6,0.0005898128729313612,1178.979359509889
"[3, 0, 7, 28, 15, 3, 21, 14, 22, 28, 19, 0, 0, 1, None, 2, 2, 8, 23, 9, 5, 27, 29, 9, 3, 20, 3, 15, 27, 2]","[3, 0, 7, 28, 29, 3, 21, 14, 22, 28, 23, 24, 0, 1, None, 2, 2, 8, 19, 9, 5, 27, 29, 7, 25, 20, 3, 15, 27, 2]",6,6,15,6,0.0005147019401192665,1145.2333647320047
