t1,t2,d,k,approximation,fpt,approximation_time,fpt_time
"[22, 2, 13, 41, 27, 16, 5, 47, 25, 17, 21, 39, 6, 6, 42, 3, 31, 23, 24, 40, 37, 20, 10, 33, 22, 45, 43, 6, 38, 27, 8, 43, 40, 7, 31, 39, 33, None, 34, 1, 11, 6, 41, 20, 25, 41, 16, 39, 27, 16]","[22, 2, 13, 41, 27, 16, 5, 47, 25, 17, 21, 39, 6, 6, 49, 3, 42, 23, 24, 40, 37, 20, 10, 33, 22, 45, 16, 6, 38, 27, 8, 16, 40, 7, 42, 39, 33, None, 34, 21, 11, 6, 43, 20, 25, 41, 16, 39, 27, 41]",5,5,15,5,0.0011638649739325047,417.2908726860769
"[4, 34, 47, 9, 5, 35, 12, 47, 4, None, 17, 29, 22, 1, 3, 7, 38, 20, 30, 0, 3, 46, 3, 34, 31, 20, 38, 10, 25, 43, 17, 46, 28, 32, 49, 37, 37, 30, 8, 37, 38, 16, 14, 40, 17, 41, 4, 10, 13, 32]","[4, 15, 47, 9, 5, 35, 12, 47, 4, None, 17, 29, 22, 1, 3, 7, 38, 20, 30, 0, 3, 46, 25, 34, 44, 20, 38, 10, 25, 43, 17, 17, 28, 32, 49, 37, 37, 30, 8, 37, 38, 16, 14, 40, 46, 41, 13, 10, 13, 32]",5,5,17,5,0.0011421849485486746,416.79129627603106
"[27, 20, 44, 6, 10, 48, 8, 31, None, 8, 14, 49, 26, 0, 47, 19, 0, 21, 26, 31, 40, 35, 24, 19, 18, 48, 20, 9, 15, 10, 15, 32, 33, 22, 5, 34, 37, 6, 2, 30, 2, 47, 33, 47, 16, 13, 29, 20, 31, 15]","[27, 20, 44, 6, 10, 48, 8, 31, None, 8, 14, 49, 26, 0, 24, 19, 0, 21, 26, 31, 40, 32, 24, 19, 18, 48, 20, 9, 15, 10, 15, 32, 33, 22, 5, 34, 37, 6, 2, 30, 2, 42, 20, 42, 16, 13, 29, 33, 31, 15]",5,5,12,4,0.001164556946605444,6.72297942196019
"[4, 18, 18, 11, 25, 25, 39, 42, 1, 11, 3, 29, 3, 39, 28, 9, 21, 1, 38, 47, 15, 2, 4, 24, 26, 49, 28, 45, 12, 39, 43, 23, 22, 41, 17, 11, 38, 33, 7, 8, 36, 24, None, 7, 31, 28, 9, 15, 34, 18]","[4, 18, 18, 11, 25, 25, 39, 42, 1, 11, 3, 29, 3, 39, 15, 9, 28, 1, 38, 14, 15, 2, 4, 24, 26, 49, 28, 45, 47, 39, 43, 23, 22, 41, 17, 11, 38, 33, 7, 8, 36, 24, None, 7, 31, 28, 9, 21, 34, 18]",5,5,10,4,0.001141503918915987,6.502182966796681
"[12, None, 13, 26, 38, 15, 39, 46, 43, 3, 0, 14, 15, 15, 26, 19, 46, 38, 24, 1, 36, 12, 34, 34, 10, 14, 33, 41, 14, 2, 23, 20, 12, 27, 18, 32, 23, 36, 7, 41, 9, 42, 18, 29, 29, 23, 34, 12, 9, 6]","[21, None, 13, 26, 38, 15, 39, 28, 43, 3, 0, 14, 15, 15, 26, 19, 28, 38, 24, 1, 36, 12, 34, 34, 10, 14, 33, 41, 34, 2, 23, 20, 12, 27, 18, 32, 23, 36, 7, 41, 9, 42, 18, 25, 29, 14, 23, 12, 9, 6]",5,5,21,5,0.001159447943791747,412.421037967084
"[7, 12, 35, 1, 31, 41, 7, 10, 43, 19, 29, 8, 47, 7, 47, 33, 10, 10, 39, 13, 44, 41, 12, 2, 42, 46, 35, 24, 49, 36, 35, 24, 9, 16, 43, 21, 8, 3, 4, 29, 12, 15, 48, 38, 13, 3, 7, 4, None, 13]","[7, 12, 35, 1, 31, 28, 7, 10, 43, 19, 29, 8, 47, 7, 47, 33, 10, 10, 39, 13, 44, 28, 12, 2, 42, 46, 35, 24, 15, 36, 35, 24, 9, 16, 43, 21, 8, 9, 4, 29, 39, 5, 48, 38, 13, 3, 7, 4, None, 13]",5,5,14,5,0.0011491391342133284,415.6867291938979
"[26, 42, 28, 25, 5, 32, 26, 33, 0, 32, 17, 3, 36, 38, 38, 11, 34, 38, 33, 14, 23, 6, 48, None, 20, 23, 14, 49, 33, 3, 38, 42, 38, 42, 32, 7, 31, 1, 29, 33, 11, 18, 13, 7, 11, 15, 7, 48, 13, 19]","[26, 42, 28, 25, 5, 32, 26, 33, 0, 23, 17, 3, 21, 38, 38, 11, 34, 38, 33, 14, 23, 31, 48, None, 20, 23, 14, 49, 33, 3, 38, 42, 38, 42, 32, 7, 6, 17, 29, 33, 11, 18, 13, 47, 11, 15, 7, 48, 13, 19]",5,5,17,5,0.001068218145519495,417.56839488702826
"[13, 4, 36, 32, 11, 49, 11, 43, 21, 24, 12, 3, 26, 30, 36, 35, 36, 26, 13, 14, 27, 20, 39, 21, 31, 13, 14, 9, 22, 45, 3, None, 27, 40, 11, 13, 27, 41, 21, 47, 9, 43, 27, 28, 9, 30, 3, 27, 46, 11]","[13, 4, 36, 32, 11, 49, 11, 35, 21, 24, 12, 30, 30, 44, 36, 35, 36, 30, 13, 14, 27, 20, 39, 21, 31, 13, 9, 9, 22, 45, 14, None, 27, 40, 11, 13, 27, 41, 21, 47, 9, 43, 27, 28, 3, 44, 3, 27, 46, 11]",5,5,18,5,0.0011292719282209873,417.16335394396447
"[1, 29, 40, 47, 27, 14, 8, 9, 35, 30, 8, 17, 39, 34, 24, 31, 5, 36, 5, 48, 44, None, 10, 36, 15, 15, 40, 1, 23, 39, 22, 29, 48, 2, 3, 43, 38, 17, 2, 19, 10, 25, 32, 21, 29, 3, 29, 19, 23, 23]","[1, 29, 40, 47, 27, 33, 8, 9, 35, 30, 8, 17, 39, 34, 24, 10, 5, 36, 5, 48, 44, None, 31, 36, 22, 22, 40, 1, 23, 5, 15, 29, 48, 2, 3, 43, 38, 17, 2, 19, 10, 25, 32, 21, 29, 3, 29, 19, 23, 47]",5,5,22,5,0.0011645369231700897,419.03041946701705
"[33, 38, 43, 9, 28, 13, 35, 37, 10, 49, 38, 48, 30, 40, 17, 4, 7, 31, 13, 38, 17, 14, 36, 17, 21, 48, 6, 43, 1, 43, 26, 2, 30, 22, 35, 36, 11, 8, 17, 23, 38, 32, 32, None, 42, 10, 15, 35, 14, 38]","[33, 38, 43, 9, 28, 13, 35, 37, 10, 49, 38, 48, 44, 40, 22, 4, 7, 36, 13, 38, 22, 14, 31, 22, 21, 48, 6, 43, 1, 43, 26, 2, 30, 17, 35, 36, 11, 8, 22, 46, 38, 32, 32, None, 42, 10, 0, 35, 14, 38]",5,5,13,5,0.0011991020292043686,423.93483321205713
"[5, 20, 35, 41, 22, 45, 43, 18, 34, 49, 35, 7, 49, 47, 8, 19, None, 48, 41, 6, 31, 26, 25, 15, 12, 3, 0, 28, 2, 44, 25, 49, 4, 1, 45, 45, 14, 33, 40, 21, 42, 1, 27, 32, 21, 16, 0, 6, 42, 2]","[None, 20, 35, 41, 22, 45, 43, 18, 34, 49, 35, 7, 49, 47, 8, 19, 27, 48, 41, 6, 31, 26, 25, 15, 12, 10, 42, 28, 2, 44, 25, 49, 4, 1, 45, 45, 14, 33, 40, 21, 16, 8, 5, 32, 21, 0, 42, 6, 16, 2]",5,5,14,5,0.0012636210303753614,424.8271988509223
"[14, 2, 32, 1, 40, 25, 25, 43, 24, 33, 22, 10, 31, 34, 4, 35, 12, 35, 39, 22, 14, 4, 16, 11, 9, 33, 14, 41, 32, 21, 24, 49, 22, 48, 9, 9, 1, 27, 8, 29, 31, 49, 17, 6, 11, 30, 5, 8, 16, None]","[14, 2, 32, 1, 40, 29, 25, 11, 24, 33, 22, 10, 31, 34, 24, 35, 12, 35, 39, 22, 14, 4, 16, 43, 9, 33, 14, 41, 32, 21, 24, 49, 22, 48, 9, 9, 1, 27, 8, 29, 31, 49, 17, 6, 11, 30, 5, 9, 16, None]",5,5,19,5,0.0010730759240686893,407.7772369370796
"[4, 41, 31, 20, 34, 34, 37, 36, 23, 5, 34, 47, 5, 15, 27, 41, 21, 2, 14, 22, 30, 41, 24, 36, 7, 43, 29, 33, 22, 8, 36, 19, 41, 26, 14, 25, 37, 39, 17, None, 41, 19, 14, 29, 6, 48, 38, 22, 20, 35]","[9, 41, 31, 20, 34, 34, 37, 36, 23, 5, 34, 47, 5, 15, 27, 41, 21, 36, 14, 22, 17, 41, 24, 36, 7, 43, 29, 33, 22, 8, 25, 19, 41, 26, 14, 2, 37, 39, 35, None, 15, 19, 14, 29, 6, 48, 38, 22, 20, 30]",5,5,22,5,0.001165908994153142,415.51456724107265
"[19, 10, 23, 35, 12, 34, 38, 17, 27, 16, 20, 5, 37, 28, 11, 31, 45, 18, 49, 31, 35, 48, 23, 44, 2, 45, 37, 47, 37, 8, 4, 40, 3, 46, 15, 27, 34, None, 3, 31, 30, 1, 45, 23, 45, 14, 36, 34, 47, 29]","[19, 10, 23, 44, 12, 34, 38, 17, 27, 33, 33, 5, 37, 28, 11, 31, 45, 18, 49, 27, 46, 48, 23, 44, 2, 45, 37, 47, 37, 8, 4, 40, 3, 35, 15, 27, 34, None, 3, 31, 30, 1, 45, 23, 45, 14, 36, 34, 47, 29]",5,5,17,5,0.0011686040088534355,413.4169627891388
"[34, 26, 13, None, 40, 26, 0, 20, 35, 33, 18, 6, 32, 45, 30, 26, 8, 42, 1, 12, 14, 44, 1, 21, 38, 28, 3, 13, 39, 19, 5, 2, 2, 20, 14, 11, 9, 1, 22, 10, 10, 36, 5, 44, 11, 16, 36, 1, 42, 40]","[34, 26, 35, None, 40, 26, 0, 20, 35, 33, 28, 6, 32, 45, 30, 26, 8, 42, 1, 12, 14, 44, 1, 21, 38, 40, 3, 13, 39, 12, 5, 2, 2, 20, 14, 11, 9, 1, 22, 49, 49, 36, 5, 44, 11, 16, 36, 1, 42, 18]",5,5,19,5,0.0011657590512186289,416.12583245313726
"[11, 44, 31, 25, 22, 40, 33, 47, 37, 13, 33, 2, 3, 39, 19, 5, 29, 15, 39, 24, 9, 25, 5, None, 20, 7, 40, 49, 19, 31, 36, 25, 31, 44, 3, 22, 23, 48, 19, 36, 3, 40, 48, 17, 24, 17, 13, 24, 22, 35]","[11, 44, 31, 25, 22, 40, 33, 33, 37, 20, 33, 2, 3, 24, 13, 5, 29, 15, 39, 9, 39, 40, 5, None, 19, 7, 40, 49, 13, 31, 36, 25, 31, 44, 3, 22, 23, 48, 13, 36, 3, 40, 48, 17, 24, 17, 20, 24, 22, 35]",5,5,21,5,0.0011509619653224945,424.99071826110594
"[13, 8, 12, 25, 1, 35, 33, 2, 46, 16, 24, 29, 3, 35, 3, 3, 44, 46, 35, 44, 35, 32, 33, 29, 9, 31, 36, 11, 43, 18, 9, 43, 45, 38, 20, 16, None, 30, 7, 10, 32, 46, 3, 10, 26, 11, 26, 23, 11, 29]","[13, 8, 12, 25, 1, 31, 33, 2, 46, 16, 43, 29, 3, 31, 3, 3, 44, 46, 31, 44, 31, 32, 33, 29, 9, 10, 36, 11, 43, 18, 9, 16, 45, 38, 20, 11, None, 30, 7, 48, 32, 46, 3, 48, 26, 11, 26, 23, 24, 45]",5,5,21,5,0.001227283850312233,431.59883350506425
"[42, 17, 27, 27, 0, 3, 29, 17, 7, 30, 38, 48, 29, 30, 48, 36, 7, 6, 22, 2, 44, 15, 27, 9, 19, 43, 25, 8, 48, 13, 36, 26, 5, 2, 8, 48, 0, 19, 26, 25, 42, 25, 14, 18, 27, 21, 7, 9, None, 21]","[42, 25, 27, 27, 0, 3, 29, 17, 7, 30, 38, 48, 29, 30, 48, 36, 7, 6, 26, 2, 44, 15, 17, 9, 19, 43, 27, 15, 48, 13, 36, 1, 5, 2, 8, 48, 0, 19, 1, 25, 42, 25, 14, 18, 27, 21, 7, 13, None, 21]",5,5,21,5,0.0010977720376104116,423.9907571899239
"[23, 44, 17, 0, 29, 22, 24, 29, None, 12, 18, 27, 45, 25, 38, 36, 44, 39, 3, 14, 36, 29, 34, 8, 28, 32, 49, 34, 2, 10, 13, 43, 46, 28, 48, 39, 22, 21, 20, 21, 5, 10, 34, 20, 36, 35, 34, 10, 23, 45]","[23, 44, 17, 0, 29, 22, 24, 29, None, 12, 18, 27, 45, 25, 38, 36, 2, 39, 3, 14, 36, 29, 34, 8, 16, 32, 49, 34, 20, 10, 13, 41, 46, 16, 48, 39, 22, 21, 20, 21, 5, 10, 21, 44, 36, 35, 34, 10, 23, 45]",5,5,18,5,0.001167963957414031,415.77506044507027
"[35, 37, 30, 6, 11, 12, 17, 11, 20, 48, 28, 33, 47, 5, 8, 13, 30, 12, 43, 5, 3, 1, 42, 36, 12, 40, 8, 2, 30, 15, 24, 27, 37, 37, 1, 36, None, 16, 40, 3, 29, 20, 25, 35, 12, 47, 38, 48, 0, 6]","[35, 37, 30, 6, 11, 12, 17, 11, 20, 48, 28, 33, 39, 5, 8, 13, 5, 35, 43, 5, 3, 1, 42, 36, 12, 40, 8, 2, 30, 15, 24, 27, 37, 37, 1, 36, None, 16, 40, 48, 29, 20, 25, 35, 12, 39, 38, 20, 0, 6]",5,5,16,5,0.0011607799679040909,415.5890510091558
"[27, 13, 32, 35, 34, 7, 10, 49, 48, 0, 33, 28, 37, 46, 23, 19, 49, 48, 33, 3, 2, 38, 4, 17, 8, 17, 6, 45, 14, 4, 46, 46, 25, 46, 0, None, 45, 4, 7, 5, 41, 7, 15, 16, 3, 15, 19, 37, 43, 31]","[27, 13, 32, 35, 34, 7, 31, 17, 48, 0, 33, 28, 37, 46, 23, 19, 6, 48, 33, 3, 2, 38, 4, 17, 8, 17, 14, 45, 14, 4, 46, 46, 25, 46, 0, None, 45, 4, 7, 5, 41, 7, 15, 16, 3, 15, 19, 10, 43, 37]",5,5,17,5,0.0011286688968539238,415.11735508288257
"[46, 20, 48, 15, 9, 12, 20, 42, 44, 18, 23, 35, None, 48, 23, 29, 14, 16, 2, 7, 15, 39, 39, 34, 5, 45, 23, 30, 9, 38, 22, 17, 2, 25, 1, 7, 12, 8, 24, 46, 4, 42, 40, 39, 23, 4, 18, 14, 16, 29]","[46, 20, 48, 15, 9, 12, 20, 32, 44, 18, 23, 35, None, 48, 23, 29, 39, 43, 2, 2, 15, 39, 39, 34, 5, 45, 23, 30, 9, 38, 22, 17, 2, 25, 1, 7, 12, 8, 24, 46, 4, 1, 40, 14, 23, 4, 18, 14, 43, 29]",5,5,21,5,0.0011556199751794338,413.5999197361525
"[6, 43, 18, 35, 44, 42, 24, 30, 45, 30, 47, 8, 15, 3, 0, 26, 3, 5, 46, 9, 31, 9, 20, 39, 41, 29, 1, None, 4, 33, 6, 25, 35, 15, 31, 20, 46, 26, 46, 16, 1, 35, 37, 27, 30, 18, 28, 18, 3, 6]","[6, 43, 18, 22, 44, 42, 24, 30, 45, 30, 47, 8, 15, 3, 0, 26, 3, 5, 46, 9, 31, 16, 20, 39, 41, 29, 1, None, 4, 33, 6, 25, 22, 15, 31, 20, 46, 26, 46, 16, 1, 22, 37, 27, 49, 18, 49, 18, 3, 6]",5,5,19,5,0.0011932200286537409,419.7764266580343
"[37, 14, 15, 48, 16, 17, 45, 45, 30, 41, 9, 45, 32, 36, 2, 7, 38, 34, 3, 13, 3, 47, 12, 22, 5, 37, 29, 3, 8, 25, 18, 1, 43, 10, 35, 28, 28, 42, 8, 7, 38, 19, 20, 30, 15, 28, 48, None, 21, 11]","[37, 14, 15, 48, 16, 17, 45, 45, 40, 41, 9, 45, 32, 36, 2, 7, 40, 46, 3, 13, 3, 47, 12, 22, 5, 37, 29, 3, 38, 25, 18, 1, 43, 10, 35, 36, 28, 42, 30, 7, 38, 19, 20, 30, 15, 28, 48, None, 21, 11]",5,5,15,5,0.0012945400085300207,421.98690040106885
"[4, 32, 27, 22, 3, 16, 47, 23, 39, 27, 18, 2, 0, 35, 47, 43, 44, 5, 46, 7, 13, 47, 27, 30, 2, 9, 32, 32, 19, 28, 12, 38, 16, 9, 17, 36, 43, 19, 43, 28, 28, 17, 19, 49, 36, 38, 26, 18, 12, None]","[4, 32, 27, 22, 3, 28, 15, 23, 39, 27, 18, 2, 0, 35, 47, 43, 44, 46, 40, 7, 13, 47, 27, 30, 2, 9, 32, 32, 19, 28, 12, 38, 16, 9, 17, 36, 43, 19, 43, 28, 26, 17, 19, 49, 36, 38, 49, 18, 12, None]",5,5,15,5,0.0011316649615764618,416.6660638060421
"[42, 43, 6, 30, 2, 38, 24, 15, 11, 18, 2, 21, 30, 37, 29, 25, 28, 18, None, 0, 15, 20, 21, 21, 40, 42, 38, 17, 44, 26, 34, 37, 1, 14, 14, 47, 5, 42, 23, 35, 9, 40, 17, 41, 2, 13, 27, 29, 2, 2]","[42, 43, 6, 30, 2, 38, 24, 15, 11, 18, 2, 47, 30, 37, 29, 25, 29, 18, None, 0, 15, 28, 47, 47, 40, 42, 38, 17, 44, 26, 34, 37, 1, 14, 14, 16, 5, 42, 28, 35, 9, 40, 17, 41, 2, 13, 27, 20, 33, 2]",5,5,17,5,0.0011735840234905481,420.83173774997704
"[22, 14, 0, 10, 39, 2, 31, 0, 2, 48, 9, 31, 15, 35, 12, 41, 7, 2, 4, 18, 39, 29, 4, 19, 45, 30, 25, 15, 33, 3, 39, 4, 4, 5, 40, 45, 26, None, 20, 29, 8, 32, 21, 42, 43, 37, 13, 21, 37, 34]","[22, 14, 0, 10, 39, 42, 31, 0, 2, 48, 9, 9, 15, 35, 12, 41, 7, 5, 4, 18, 39, 29, 4, 19, 45, 30, 25, 15, 33, 3, 39, 4, 4, 43, 40, 45, 26, None, 20, 29, 8, 32, 15, 2, 5, 37, 13, 21, 37, 34]",5,5,13,5,0.0012005241587758064,416.09396502701566
"[2, 46, 17, 27, 40, 42, 46, 34, 12, 34, 17, 8, 20, 38, 7, 5, 25, 25, 46, 23, 39, 10, 42, 29, 46, 43, 35, 11, 38, 27, 2, 6, 49, 18, 33, 39, 16, 34, 16, 45, 23, 28, 44, 33, 49, None, 8, 5, 38, 14]","[2, 46, 17, 27, 40, 42, 35, 34, 12, 34, 17, 8, 20, 44, 7, 5, 25, 25, 46, 23, 39, 10, 42, 29, 46, 43, 35, 11, 38, 27, 2, 32, 46, 18, 33, 39, 16, 34, 16, 45, 23, 28, 44, 33, 21, None, 8, 5, 38, 14]",5,5,14,5,0.001128799980506301,411.60269075096585
"[35, 3, 13, 37, 38, 27, 40, 14, 35, 37, 35, 39, None, 8, 22, 14, 5, 18, 29, 38, 34, 13, 1, 7, 10, 6, 17, 32, 43, 31, 20, 43, 47, 36, 28, 40, 12, 11, 8, 33, 11, 49, 2, 33, 0, 23, 31, 44, 8, 45]","[35, 3, 13, 37, 38, 45, 40, 14, 35, 37, 35, 27, None, 8, 22, 14, 5, 18, 29, 38, 34, 13, 1, 7, 30, 6, 17, 33, 43, 31, 20, 43, 47, 39, 28, 40, 23, 11, 8, 12, 11, 49, 2, 33, 0, 32, 31, 44, 8, 36]",5,5,13,5,0.001249836990609765,421.8728021278512
"[15, 44, 18, 19, 47, 42, 12, 20, 34, 10, 17, 46, 21, 46, 16, 19, 45, 19, 13, 8, 39, None, 33, 21, 43, 15, 31, 9, 36, 35, 27, 44, 33, 15, 21, 22, 45, 38, 24, 38, 18, 48, 26, 41, 0, 41, 20, 21, 44, 47]","[15, 44, 18, 12, 47, 42, 12, 20, 34, 10, 17, 46, 21, 46, 41, 19, 14, 19, 13, 8, 30, None, 33, 21, 43, 15, 45, 9, 36, 35, 27, 16, 33, 15, 21, 22, 14, 38, 24, 38, 18, 48, 26, 41, 0, 44, 20, 21, 44, 47]",5,5,18,5,0.0011692058760672808,414.7249805838801
"[None, 9, 37, 2, 22, 0, 41, 37, 13, 0, 22, 9, 9, 11, 40, 24, 33, 23, 1, 25, 12, 28, 2, 15, 2, 40, 42, 38, 5, 37, 48, 37, 5, 8, 8, 38, 10, 28, 47, 18, 11, 40, 36, 26, 9, 18, 11, 8, 21, 12]","[None, 9, 37, 9, 30, 0, 41, 37, 13, 0, 22, 9, 9, 11, 26, 24, 33, 23, 1, 25, 12, 28, 2, 15, 2, 40, 42, 38, 5, 37, 48, 37, 5, 8, 8, 38, 10, 28, 47, 18, 11, 40, 36, 26, 2, 18, 11, 8, 24, 12]",5,5,17,5,0.0010135248303413391,408.6979217370972
"[28, 0, 23, 48, 43, 6, 17, 19, 15, 31, 21, 14, 26, 49, 32, 32, 46, 49, 22, 13, 25, 37, 3, 8, 34, 44, 39, 42, 13, 1, 20, 3, 1, 22, 32, 48, 12, 14, 32, None, 43, 44, 22, 26, 40, 14, 26, 44, 23, 30]","[28, 0, 23, 48, 43, 6, 20, 19, 15, 31, 21, 14, 26, 49, 32, 32, 46, 25, 22, 0, 21, 37, 3, 8, 34, 44, 39, 42, 13, 1, 17, 3, 1, 0, 32, 48, 12, 14, 32, None, 43, 44, 22, 26, 40, 14, 26, 44, 23, 30]",5,5,7,5,0.0011475759092718363,417.93460253509693
